49-In-115(n,&gamma;) ENDF/B-VII.1
1050.94,0.374635
1051.06,0.294774
1051.17,0.242268
1051.28,0.202108
1051.43,0.167449
1051.57,0.144439
1051.74,0.126441
1051.97,0.111866
1052.26,0.101749
1052.61,0.0976625
1052.84,0.100908
1053.0,0.10784
1053.16,0.120672
1053.32,0.142227
1053.45,0.169377
1053.58,0.207294
1053.72,0.258185
1053.87,0.336338
1054.05,0.45244
1054.31,0.665239
1054.65,0.950057
1054.89,1.08768
1055.1,1.13371
1055.3,1.09672
1055.53,0.967526
1056.11,0.4926
1056.29,0.375756
1056.46,0.290147
1056.6,0.23752
1056.74,0.200123
1056.88,0.175609
1057.04,0.159831
1057.18,0.155717
1057.38,0.161322
1057.55,0.176477
1057.69,0.198887
1057.85,0.236758
1057.98,0.286421
1058.09,0.345703
1058.2,0.42788
1058.31,0.541153
1058.41,0.68587
1058.51,0.877774
1058.62,1.12854
1058.74,1.50338
1058.86,1.9983
1058.99,2.69816
1059.14,3.65887
1059.32,5.1591
1059.87,10.4859
1060.09,11.9218
1060.3,12.4121
1060.49,12.001
1060.7,10.7075
1061.02,7.68436
1061.32,4.83637
1061.5,3.38063
1061.65,2.44955
1061.78,1.81387
1061.9,1.36559
1062.02,1.03036
1062.12,0.800758
1062.22,0.625748
1062.33,0.49408
1062.43,0.398401
1062.53,0.325116
1062.66,0.261877
1062.78,0.217572
1062.93,0.181745
1063.08,0.155224
1063.28,0.132764
1063.51,0.114966
1063.84,0.0979514
1064.21,0.0849384
1064.69,0.0744636
1065.28,0.066715
1065.99,0.0622142
1066.56,0.0612175
1067.4,0.063152
1068.25,0.0691578
1069.02,0.079193
1069.64,0.0921024
1070.17,0.107819
1070.68,0.129959
1071.14,0.159114
1071.47,0.188748
1071.76,0.225844
1071.99,0.266091
1072.22,0.324062
1072.39,0.384502
1072.54,0.468238
1072.68,0.57471
1072.8,0.703585
1072.91,0.877032
1073.03,1.11652
1073.13,1.39222
1073.22,1.75196
1073.34,2.30608
1073.45,3.03074
1073.57,3.98732
1073.69,5.32665
1073.83,7.16817
1074.0,9.96878
1074.23,14.9814
1074.63,23.9319
1074.87,27.8938
1075.07,29.2546
1075.1,29.2708
1075.29,28.2817
1075.5,25.2406
1075.83,18.017
1076.14,11.2387
1076.31,8.09613
1076.46,5.85178
1076.59,4.35031
1076.71,3.29653
1076.83,2.48554
1076.93,1.94949
1077.03,1.54758
1077.13,1.23842
1077.24,0.969188
1077.36,0.77419
1077.49,0.619657
1077.62,0.504229
1077.76,0.423847
1077.92,0.359429
1078.14,0.299561
1078.37,0.25682
1078.69,0.215941
1079.09,0.18458
1079.44,0.166363
1079.98,0.1511
1080.51,0.146708
1081.04,0.151933
1081.57,0.168078
1081.98,0.191848
1082.32,0.222132
1082.59,0.258214
1082.83,0.304917
1082.99,0.35333
1083.16,0.41993
1083.3,0.504237
1083.42,0.606281
1083.54,0.748764
1083.66,0.935829
1083.76,1.17571
1083.87,1.49764
1083.98,1.92529
1084.1,2.53381
1084.21,3.35295
1084.34,4.51771
1084.48,6.04125
1084.63,8.22818
1084.83,11.8708
1085.37,23.0104
1085.59,26.1702
1085.8,27.1697
1086.0,26.2105
1086.22,23.274
1086.58,15.9035
1086.85,10.257
1087.04,7.25736
1087.18,5.33207
1087.31,3.98342
1087.43,3.0181
1087.54,2.31981
1087.65,1.79475
1087.76,1.39516
1087.86,1.09485
1087.97,0.865216
1088.09,0.687914
1088.21,0.559972
1088.35,0.455831
1088.5,0.374348
1088.66,0.312708
1088.87,0.258048
1089.11,0.215857
1089.39,0.180484
1089.72,0.149407
1090.13,0.122724
1090.57,0.101669
1091.14,0.0826656
1091.75,0.0683496
1092.48,0.056266
1093.33,0.0465194
1094.31,0.0388129
1095.42,0.0329792
1096.53,0.0291711
1097.7,0.0267906
1098.86,0.0259697
1099.8,0.026908
1100.44,0.0292289
1100.78,0.031849
1101.02,0.0353647
1101.21,0.0398885
1101.36,0.045918
1101.49,0.0530998
1101.62,0.0649205
1101.75,0.0807397
1101.86,0.0999684
1101.98,0.125613
1102.1,0.163026
1102.22,0.212031
1102.36,0.280758
1102.51,0.377208
1102.7,0.531907
1103.23,1.04675
1103.48,1.21274
1103.69,1.26783
1103.7,1.26802
1103.91,1.22149
1104.13,1.07779
1104.56,0.669065
1104.79,0.459864
1104.97,0.332388
1105.11,0.252513
1105.25,0.190557
1105.37,0.149397
1105.49,0.119098
1105.6,0.0978611
1105.71,0.0822889
1105.85,0.0688669
1105.96,0.0616887
1106.13,0.0549809
1106.3,0.0514642
1106.56,0.0496039
1106.61,0.0495776
1107.01,0.0516098
1107.45,0.0576086
1107.89,0.0679656
1108.25,0.0810604
1108.54,0.0977478
1108.75,0.114627
1108.91,0.134573
1109.06,0.159492
1109.2,0.195639
1109.33,0.240389
1109.45,0.300527
1109.55,0.372768
1109.65,0.469696
1109.76,0.598847
1109.86,0.769145
1109.97,0.9979
1110.09,1.33015
1110.2,1.74112
1110.33,2.35172
1110.49,3.23863
1110.67,4.57185
1111.02,7.66393
1111.32,10.1835
1111.54,11.3227
1111.7,11.5709
1111.9,11.1669
1112.11,9.9762
1112.44,7.1318
1112.74,4.47157
1112.91,3.23467
1113.07,2.34884
1113.2,1.73893
1113.33,1.29095
1113.44,0.967736
1113.55,0.7456
1113.66,0.576314
1113.76,0.452112
1113.87,0.358933
1113.97,0.289464
1114.07,0.237782
1114.2,0.192759
1114.34,0.156311
1114.49,0.131101
1114.65,0.11083
1114.86,0.0935491
1115.09,0.0791577
1115.39,0.0663092
1115.77,0.054688
1116.18,0.045699
1116.68,0.0380505
1117.25,0.0319103
1117.96,0.0266183
1118.68,0.0229574
1119.66,0.0195141
1120.91,0.0167729
1122.4,0.0148692
1124.18,0.0137924
1125.45,0.0135857
1127.25,0.0140323
1129.05,0.0154668
1130.24,0.0172133
1131.46,0.0200218
1132.51,0.0237672
1133.37,0.0283665
1134.15,0.0345689
1134.82,0.042426
1135.35,0.0512028
1135.79,0.0617095
1136.21,0.0751946
1136.58,0.0927049
1136.89,0.113935
1137.1,0.134527
1137.28,0.158042
1137.45,0.191599
1137.6,0.23462
1137.73,0.2847
1137.85,0.354958
1137.96,0.439906
1138.07,0.555006
1138.18,0.710189
1138.28,0.910845
1138.4,1.19142
1138.51,1.55882
1138.63,2.06043
1138.76,2.77418
1138.91,3.82014
1139.08,5.40139
1139.34,8.21087
1139.72,12.6488
1139.96,14.7173
1140.18,15.4539
1140.2,15.4589
1140.39,14.9853
1140.6,13.4767
1140.91,10.0645
1141.24,6.17369
1141.43,4.30712
1141.59,3.10944
1141.73,2.30406
1141.84,1.75451
1141.95,1.34316
1142.07,1.02639
1142.18,0.786629
1142.28,0.616384
1142.39,0.485369
1142.5,0.388481
1142.61,0.316965
1142.73,0.261425
1142.86,0.215941
1142.99,0.183176
1143.17,0.150365
1143.4,0.123822
1143.68,0.101299
1144.01,0.082695
1144.41,0.0675328
1144.85,0.0553376
1145.38,0.0453388
1145.97,0.0373509
1146.67,0.0308862
1147.49,0.0256775
1148.36,0.021897
1149.41,0.0188256
1150.73,0.0163614
1152.35,0.014641
1154.29,0.0137723
1154.93,0.0137019
1156.87,0.0140971
1158.8,0.0154872
1160.1,0.0171762
1161.53,0.0201814
1162.55,0.0235156
1163.37,0.0273527
1164.13,0.0323979
1164.78,0.0385582
1165.35,0.0463435
1165.86,0.0560611
1166.28,0.0675534
1166.67,0.0826061
1166.94,0.097648
1167.15,0.114339
1167.36,0.136809
1167.53,0.163837
1167.67,0.198115
1167.8,0.239884
1167.93,0.298765
1168.03,0.368576
1168.14,0.459875
1168.25,0.581658
1168.35,0.74276
1168.46,0.953506
1168.57,1.24296
1168.69,1.64909
1168.82,2.22784
1168.96,3.03801
1169.13,4.18625
1169.35,6.11053
1169.84,10.8756
1170.08,12.4923
1170.3,13.0196
1170.3,13.0195
1170.51,12.533
1170.73,11.1093
1171.11,7.48056
1171.39,4.88831
1171.56,3.54623
1171.7,2.64133
1171.84,1.95377
1171.96,1.48261
1172.08,1.11826
1172.18,0.879261
1172.29,0.684229
1172.4,0.537147
1172.51,0.427448
1172.62,0.346272
1172.73,0.28222
1172.87,0.230269
1173.0,0.19436
1173.14,0.169067
1173.3,0.147748
1173.52,0.128673
1173.82,0.112234
1174.22,0.0996901
1174.71,0.0935647
1174.87,0.0931786
1175.29,0.0957136
1175.71,0.103834
1176.11,0.118752
1176.42,0.137765
1176.66,0.161821
1176.84,0.189395
1177.01,0.226509
1177.16,0.276825
1177.29,0.339572
1177.39,0.411947
1177.5,0.509419
1177.61,0.640179
1177.71,0.808566
1177.82,1.03597
1177.92,1.33137
1178.05,1.77044
1178.18,2.38301
1178.31,3.20593
1178.47,4.37272
1178.67,6.31517
1179.21,12.3342
1179.46,14.3169
1179.68,15.0402
1179.7,15.0468
1179.91,14.5229
1180.12,12.9788
1180.46,9.28805
1180.78,5.78363
1180.97,4.06546
1181.13,2.93045
1181.26,2.17879
1181.39,1.62228
1181.51,1.21769
1181.62,0.94701
1181.73,0.739523
1181.83,0.582475
1181.94,0.464748
1182.05,0.374882
1182.18,0.299407
1182.31,0.246247
1182.43,0.208318
1182.59,0.176293
1182.77,0.149716
1182.98,0.128382
1183.29,0.10793
1183.6,0.0940055
1183.98,0.0827995
1184.35,0.076032
1184.78,0.0731054
1185.01,0.0741417
1185.23,0.0781948
1185.4,0.0846069
1185.57,0.0959417
1185.72,0.111327
1185.86,0.134861
1185.98,0.165099
1186.1,0.202957
1186.21,0.253411
1186.32,0.31932
1186.46,0.422879
1186.59,0.557314
1186.75,0.749054
1186.94,1.053
1187.53,2.16083
1187.77,2.48964
1188.0,2.60286
1188.01,2.60303
1188.24,2.49797
1188.49,2.17575
1188.92,1.47743
1189.1,1.25417
1189.23,1.15166
1189.38,1.1158
1189.52,1.15781
1189.66,1.27117
1189.82,1.48741
1190.18,2.12646
1190.48,2.6323
1190.7,2.82718
1190.79,2.84588
1190.99,2.75629
1191.19,2.5023
1191.51,1.88077
1191.86,1.14589
1192.05,0.811179
1192.21,0.585593
1192.36,0.434196
1192.48,0.328856
1192.6,0.256463
1192.71,0.199565
1192.81,0.161429
1192.93,0.129359
1193.04,0.105713
1193.15,0.0884058
1193.29,0.0736752
1193.42,0.0635105
1193.61,0.0544939
1193.83,0.0474634
1194.15,0.0415846
1194.6,0.0367877
1195.09,0.0339316
1195.77,0.0323395
1195.84,0.0323224
1196.26,0.0330167
1196.6,0.0353151
1196.8,0.0383848
1197.0,0.0439967
1197.15,0.0509805
1197.29,0.0606615
1197.43,0.0746368
1197.57,0.0942871
1197.71,0.121096
1197.85,0.156461
1198.01,0.209953
1198.19,0.284552
1198.5,0.440374
1198.84,0.618954
1199.09,0.706605
1199.3,0.7333
1199.52,0.704688
1199.76,0.617645
1200.38,0.301939
1200.56,0.222924
1200.71,0.171344
1200.86,0.131141
1200.99,0.105525
1201.11,0.0860529
1201.24,0.0716447
1201.39,0.059562
1201.52,0.0527413
1201.67,0.047314
1201.87,0.0431534
1202.07,0.041078
1202.45,0.0398773
1203.21,0.0413215
1204.26,0.0468792
1205.15,0.0545063
1206.03,0.0654922
1206.79,0.0793255
1207.45,0.0963812
1208.03,0.117723
1208.51,0.142699
1208.93,0.172402
1209.28,0.206456
1209.6,0.251182
1209.84,0.298147
1210.04,0.35031
1210.23,0.424854
1210.4,0.518832
1210.54,0.631484
1210.66,0.768627
1210.78,0.957194
1210.9,1.2084
1211.01,1.52692
1211.12,1.94908
1211.23,2.50228
1211.35,3.27783
1211.47,4.3056
1211.59,5.60987
1211.74,7.5929
1211.91,10.566
1212.16,15.7253
1212.6,26.0186
1212.86,30.2795
1213.07,31.7458
1213.1,31.7641
1213.31,30.7111
1213.53,27.4582
1213.88,19.5855
1214.19,12.5741
1214.37,9.30976
1214.53,6.98496
1214.66,5.50083
1214.78,4.47458
1214.9,3.77476
1215.0,3.39318
1215.1,3.19279
1215.17,3.15048
1215.31,3.26029
1215.47,3.66407
1215.67,4.47212
1216.21,7.20371
1216.44,7.90203
1216.59,8.04286
1216.79,7.7964
1216.99,7.07262
1217.32,5.29447
1217.67,3.25688
1217.87,2.32921
1218.03,1.72032
1218.17,1.28858
1218.31,0.987009
1218.44,0.761902
1218.56,0.610484
1218.69,0.487267
1218.82,0.400311
1218.95,0.339972
1219.08,0.300205
1219.22,0.270272
1219.4,0.246083
1219.68,0.229687
1219.91,0.226748
1220.31,0.236747
1220.66,0.26198
1220.93,0.295404
1221.15,0.339389
1221.34,0.397513
1221.51,0.476806
1221.66,0.57805
1221.78,0.697926
1221.9,0.863954
1222.03,1.10122
1222.15,1.41917
1222.27,1.85033
1222.39,2.4257
1222.51,3.17881
1222.64,4.14293
1222.78,5.61856
1222.95,7.76683
1223.16,11.1724
1223.72,21.6831
1223.94,24.6817
1224.16,25.9689
1224.2,25.9976
1224.42,25.0342
1224.65,22.111
1225.06,14.5754
1225.34,9.449
1225.51,6.88205
1225.67,5.05854
1225.81,3.73801
1225.94,2.81119
1226.06,2.12059
1226.17,1.6516
1226.29,1.29293
1226.4,1.01453
1226.52,0.797135
1226.64,0.639313
1226.77,0.524597
1226.91,0.426592
1227.08,0.349556
1227.24,0.295952
1227.45,0.248708
1227.7,0.208904
1228.04,0.171832
1228.43,0.141687
1228.84,0.118691
1229.34,0.0989585
1229.88,0.0837895
1230.62,0.0695043
1231.49,0.058756
1232.4,0.0518915
1233.06,0.0490781
1233.77,0.0480223
1234.4,0.0492908
1234.75,0.051772
1235.02,0.0556226
1235.2,0.0601426
1235.4,0.0687095
1235.57,0.080551
1235.71,0.0954761
1235.85,0.116924
1235.99,0.147093
1236.13,0.188414
1236.27,0.243314
1236.42,0.320152
1236.61,0.440536
1236.85,0.639082
1237.32,1.05775
1237.55,1.21103
1237.78,1.27154
1237.81,1.2721
1238.04,1.21922
1238.26,1.0872
1238.91,0.539979
1239.09,0.413999
1239.24,0.331844
1239.39,0.271916
1239.55,0.227935
1239.69,0.204966
1239.85,0.191417
1239.93,0.189752
1240.06,0.194088
1240.22,0.211424
1240.35,0.237969
1240.49,0.278998
1240.62,0.340145
1240.73,0.412504
1240.84,0.511396
1240.96,0.657414
1241.07,0.834336
1241.18,1.0664
1241.29,1.36656
1241.41,1.81058
1241.53,2.36578
1241.68,3.23081
1241.85,4.51398
1242.04,6.29193
1242.62,12.7252
1242.86,14.5915
1243.09,15.2525
1243.1,15.2537
1243.32,14.6897
1243.54,13.0393
1243.91,9.04566
1244.22,5.73981
1244.41,4.04384
1244.57,2.95365
1244.7,2.20333
1244.82,1.66886
1244.95,1.25576
1245.06,0.970846
1245.16,0.763469
1245.27,0.600324
1245.38,0.477333
1245.49,0.3852
1245.61,0.309702
1245.74,0.251453
1245.89,0.204086
1246.04,0.171206
1246.21,0.144702
1246.44,0.120422
1246.75,0.0982587
1247.12,0.0802051
1247.53,0.0659722
1248.05,0.0537231
1248.64,0.0440469
1249.31,0.0364797
1250.08,0.0303423
1251.06,0.0250932
1252.09,0.0213052
1253.32,0.0182533
1254.8,0.0158609
1256.65,0.0140695
1258.86,0.01309
1259.68,0.0129997
1261.44,0.0133495
1262.77,0.0142625
1264.03,0.0160062
1264.98,0.0184007
1265.69,0.0214114
1266.2,0.0248055
1266.61,0.029
1266.92,0.0339586
1267.12,0.0390598
1267.3,0.0457662
1267.45,0.0543512
1267.58,0.0646527
1267.71,0.079193
1267.83,0.0997564
1267.95,0.126449
1268.07,0.162807
1268.19,0.211655
1268.31,0.276163
1268.43,0.364171
1268.56,0.479583
1268.7,0.641783
1268.87,0.876552
1269.08,1.26188
1269.63,2.34741
1269.87,2.68258
1270.1,2.79287
1270.31,2.69961
1270.54,2.40946
1270.9,1.70717
1271.22,1.06771
1271.42,0.757673
1271.58,0.5523
1271.71,0.417377
1271.85,0.313229
1271.97,0.243805
1272.09,0.191172
1272.2,0.153693
1272.31,0.125965
1272.43,0.105787
1272.57,0.0884352
1272.68,0.0791296
1272.85,0.0703813
1273.0,0.0662411
1273.23,0.0638603
1273.52,0.0657491
1273.73,0.0705223
1273.94,0.0794574
1274.12,0.0921408
1274.27,0.109319
1274.41,0.132657
1274.52,0.160193
1274.64,0.197761
1274.75,0.248505
1274.87,0.316135
1274.99,0.409898
1275.12,0.541991
1275.25,0.712796
1275.39,0.954168
1275.56,1.30408
1275.76,1.83416
1276.34,3.53908
1276.57,4.01717
1276.8,4.18902
1277.03,4.02558
1277.28,3.52223
1277.91,1.68706
1278.11,1.22272
1278.26,0.952456
1278.39,0.775888
1278.51,0.660564
1278.6,0.599512
1278.69,0.557787
1278.78,0.540514
1278.87,0.548237
1278.99,0.595124
1279.1,0.687697
1279.22,0.832679
1279.33,1.03878
1279.46,1.33601
1279.58,1.72675
1279.72,2.29303
1279.88,3.12571
1280.07,4.36889
1280.39,6.94157
1280.72,9.68586
1280.96,11.0491
1281.19,11.5295
1281.2,11.5303
1281.42,11.1178
1281.64,9.91012
1282.01,6.9632
1282.33,4.37893
1282.53,3.06622
1282.68,2.25319
1282.82,1.68153
1282.94,1.28041
1283.07,0.968583
1283.18,0.746962
1283.29,0.5857
1283.39,0.462278
1283.5,0.368749
1283.62,0.289822
1283.74,0.235377
1283.87,0.191862
1284.02,0.156303
1284.17,0.13152
1284.37,0.108567
1284.59,0.0918961
1284.89,0.0755042
1285.26,0.0620605
1285.69,0.0511366
1286.21,0.0419966
1286.83,0.0343719
1287.49,0.0288074
1288.27,0.0243
1289.31,0.0202529
1290.35,0.0176238
1291.61,0.0156192
1292.89,0.0144132
1294.17,0.0138282
1295.03,0.0137322
1296.44,0.014087
1297.86,0.0152127
1298.94,0.0168385
1299.75,0.0187868
1300.58,0.0219761
1301.15,0.0254886
1301.54,0.0295044
1301.82,0.0343529
1301.99,0.0389492
1302.16,0.0458247
1302.3,0.0542862
1302.44,0.0664562
1302.57,0.0818593
1302.69,0.10294
1302.82,0.131368
1302.96,0.17283
1303.09,0.227592
1303.23,0.297762
1303.39,0.400977
1303.61,0.573182
1304.23,1.17161
1304.47,1.33123
1304.71,1.38577
1304.93,1.33421
1305.19,1.17208
1305.8,0.607533
1305.99,0.465087
1306.16,0.369021
1306.31,0.308858
1306.45,0.274642
1306.59,0.260635
1306.61,0.260347
1306.72,0.268119
1306.83,0.291474
1306.94,0.332942
1307.05,0.396165
1307.16,0.490833
1307.28,0.628297
1307.4,0.814636
1307.52,1.06052
1307.65,1.41292
1307.8,1.91061
1307.94,2.53877
1308.13,3.58362
1308.4,5.41115
1308.78,8.10411
1309.04,9.42363
1309.27,9.90395
1309.3,9.90987
1309.51,9.5809
1309.73,8.61036
1310.06,6.37538
1310.4,4.02372
1310.59,2.88259
1310.76,2.0664
1310.91,1.51597
1311.04,1.13598
1311.16,0.86751
1311.28,0.656296
1311.4,0.501128
1311.52,0.385698
1311.64,0.300874
1311.75,0.244384
1311.87,0.196053
1312.0,0.161419
1312.15,0.132904
1312.31,0.110571
1312.47,0.0955358
1312.71,0.0801402
1313.01,0.0672932
1313.42,0.055722
1313.85,0.0475309
1314.38,0.0406922
1315.03,0.0355036
1315.78,0.0320045
1316.54,0.0303432
1317.04,0.0300236
1317.87,0.0307467
1318.7,0.0331532
1319.48,0.0373785
1320.12,0.0432093
1320.66,0.0507209
1321.11,0.0603235
1321.44,0.0706287
1321.71,0.0827111
1321.94,0.0986563
1322.12,0.117874
1322.26,0.140512
1322.41,0.173309
1322.54,0.21342
1322.66,0.269374
1322.78,0.338596
1322.88,0.425595
1322.99,0.539023
1323.12,0.713117
1323.24,0.942337
1323.37,1.25328
1323.52,1.68768
1323.68,2.3009
1323.88,3.25938
1324.28,5.5784
1324.59,7.25094
1324.82,8.04031
1325.0,8.23179
1325.21,7.96299
1325.43,7.16619
1325.77,5.32733
1326.12,3.26161
1326.32,2.31065
1326.49,1.69366
1326.63,1.28124
1326.75,0.986224
1326.88,0.757745
1327.0,0.585157
1327.13,0.457906
1327.25,0.366276
1327.39,0.29944
1327.51,0.256509
1327.65,0.225843
1327.8,0.209886
1327.93,0.205613
1328.1,0.213474
1328.27,0.238664
1328.41,0.277123
1328.53,0.323508
1328.65,0.398045
1328.78,0.503879
1328.91,0.647953
1329.04,0.842396
1329.16,1.09877
1329.29,1.42846
1329.43,1.88083
1329.6,2.60416
1329.81,3.69862
1330.38,7.2285
1330.65,8.41681
1330.88,8.83382
1330.9,8.83778
1331.12,8.52737
1331.36,7.56181
1331.99,3.84278
1332.19,2.88789
1332.33,2.38941
1332.45,2.08338
1332.57,1.89206
1332.69,1.81427
1332.73,1.81294
1332.86,1.88934
1332.99,2.08133
1333.16,2.46388
1333.38,3.20549
1333.83,4.83979
1334.08,5.44782
1334.29,5.63954
1334.52,5.42386
1334.75,4.83069
1335.15,3.30533
1335.46,2.12924
1335.66,1.50636
1335.82,1.10762
1335.96,0.825098
1336.1,0.628402
1336.22,0.484109
1336.34,0.380635
1336.46,0.302566
1336.59,0.23912
1336.72,0.194125
1336.85,0.162517
1337.01,0.136848
1337.16,0.120569
1337.39,0.105575
1337.62,0.0970988
1337.92,0.0912924
1338.22,0.089366
1338.58,0.0909531
1338.93,0.0972396
1339.19,0.106964
1339.41,0.121303
1339.58,0.140165
1339.73,0.164438
1339.86,0.195349
1339.99,0.239069
1340.12,0.300416
1340.25,0.385379
1340.38,0.501066
1340.5,0.643712
1340.63,0.841317
1340.77,1.12407
1340.94,1.53482
1341.13,2.15448
1341.42,3.28292
1341.8,4.78608
1342.05,5.48973
1342.28,5.75093
1342.31,5.75306
1342.53,5.54294
1342.78,4.88861
1343.41,2.52885
1343.58,2.01194
1343.72,1.70086
1343.82,1.53579
1343.96,1.41416
1344.03,1.39765
1344.15,1.44794
1344.28,1.59925
1344.4,1.85537
1344.55,2.3045
1344.72,3.02224
1344.92,4.13388
1345.54,8.00771
1345.78,9.03912
1346.0,9.37834
1346.22,9.05632
1346.46,8.04697
1347.11,4.1063
1347.3,3.18957
1347.45,2.6362
1347.55,2.40942
1347.67,2.24336
1347.76,2.21534
1347.89,2.32663
1348.02,2.6328
1348.15,3.14631
1348.28,3.87777
1348.43,4.97754
1348.61,6.721
1348.88,9.84186
1349.32,15.3011
1349.58,17.3711
1349.8,18.0147
1350.01,17.4081
1350.24,15.6271
1350.6,11.3362
1350.95,7.00654
1351.15,4.89276
1351.32,3.55518
1351.46,2.66346
1351.58,2.04049
1351.71,1.54347
1351.82,1.20794
1351.94,0.948532
1352.05,0.750547
1352.16,0.597253
1352.28,0.48319
1352.41,0.386798
1352.55,0.318615
1352.69,0.266035
1352.85,0.226187
1353.04,0.193282
1353.3,0.16418
1353.62,0.140907
1353.97,0.125099
1354.4,0.115409
1354.54,0.11453
1354.82,0.117634
1355.04,0.126937
1355.21,0.140777
1355.37,0.164199
1355.51,0.194748
1355.64,0.239756
1355.77,0.297502
1355.88,0.37016
1355.99,0.465703
1356.11,0.589004
1356.25,0.780485
1356.39,1.02656
1356.55,1.38948
1356.75,1.97652
1357.1,3.19174
1357.44,4.33253
1357.67,4.87631
1357.9,5.0664
1358.13,4.87218
1358.36,4.33807
1358.75,2.9947
1359.06,1.92516
1359.24,1.39842
1359.41,1.01203
1359.56,0.745998
1359.69,0.56621
1359.82,0.427574
1359.94,0.329177
1360.06,0.254978
1360.18,0.199858
1360.3,0.159379
1360.42,0.129863
1360.56,0.105426
1360.72,0.086771
1360.88,0.0741376
1361.07,0.0638516
1361.32,0.0548399
1361.68,0.0466945
1362.11,0.0404898
1362.64,0.0355497
1363.29,0.0321682
1363.89,0.0310302
1364.36,0.0320384
1364.63,0.0342274
1364.84,0.0375481
1365.0,0.0422973
1365.17,0.0499965
1365.31,0.0598179
1365.45,0.0740665
1365.58,0.0919717
1365.71,0.116067
1365.85,0.151857
1365.99,0.199018
1366.15,0.26956
1366.33,0.370445
1366.58,0.541353
1367.1,0.947875
1367.36,1.09014
1367.59,1.13753
1367.6,1.13761
1367.82,1.09709
1368.07,0.972707
1368.48,0.657099
1368.77,0.440823
1368.96,0.324321
1369.11,0.248872
1369.25,0.193312
1369.4,0.151549
1369.52,0.126219
1369.64,0.108553
1369.75,0.0978159
1369.89,0.0934354
1370.02,0.0970976
1370.16,0.109091
1370.27,0.126281
1370.38,0.151069
1370.49,0.184733
1370.61,0.234684
1370.74,0.306691
1370.9,0.412338
1371.07,0.565257
1371.28,0.801886
1371.9,1.62773
1372.15,1.86806
1372.38,1.95527
1372.4,1.95568
1372.63,1.88422
1372.85,1.68685
1373.21,1.21645
1373.55,0.758065
1373.74,0.548988
1373.91,0.40153
1374.05,0.301583
1374.18,0.227155
1374.3,0.176528
1374.42,0.137303
1374.55,0.105626
1374.67,0.0823917
1374.8,0.0655815
1374.93,0.0535335
1375.05,0.0449279
1375.21,0.0377556
1375.4,0.031946
1375.62,0.0276139
1375.96,0.0237679
1376.41,0.0208168
1377.08,0.0183435
1377.83,0.0169244
1378.57,0.0162649
1379.07,0.0161167
1380.37,0.0166115
1381.68,0.01842
1382.55,0.0206251
1383.45,0.0242875
1384.1,0.0283437
1384.7,0.033974
1385.19,0.040965
1385.52,0.0477113
1385.8,0.0561018
1386.02,0.0652187
1386.21,0.0765675
1386.37,0.0909714
1386.51,0.108646
1386.65,0.133843
1386.78,0.166622
1386.9,0.210138
1387.03,0.269976
1387.15,0.351541
1387.27,0.455295
1387.38,0.590927
1387.52,0.790057
1387.65,1.04765
1387.79,1.38977
1387.95,1.88327
1388.16,2.69814
1388.79,5.6573
1389.05,6.49312
1389.28,6.79712
1389.3,6.79879
1389.53,6.53472
1389.77,5.80566
1390.17,3.97818
1390.48,2.53406
1390.67,1.82434
1390.84,1.31551
1390.99,0.974167
1391.12,0.735364
1391.25,0.552261
1391.37,0.428442
1391.49,0.330332
1391.62,0.257968
1391.74,0.205299
1391.86,0.167321
1391.99,0.13847
1392.14,0.11717
1392.3,0.100581
1392.49,0.088488
1392.77,0.0781508
1393.05,0.0729742
1393.42,0.0707646
1393.83,0.0730206
1394.14,0.0781034
1394.44,0.0873744
1394.7,0.100645
1394.9,0.118027
1395.08,0.141761
1395.22,0.170477
1395.34,0.204148
1395.46,0.250228
1395.57,0.313069
1395.69,0.398119
1395.81,0.511924
1395.93,0.662108
1396.05,0.856984
1396.18,1.14031
1396.33,1.53507
1396.49,2.09913
1396.68,2.92195
1396.93,4.29727
1397.41,6.99624
1397.66,7.99418
1397.9,8.3227
1398.12,8.04568
1398.36,7.18299
1398.74,5.09464
1399.05,3.31042
1399.26,2.37371
1399.41,1.79851
1399.55,1.39146
1399.68,1.12219
1399.8,0.928499
1399.93,0.804201
1400.04,0.749399
1400.11,0.738805
1400.23,0.764054
1400.36,0.856081
1400.5,1.01481
1400.65,1.28375
1400.83,1.69794
1401.08,2.41996
1401.58,4.10968
1401.85,4.74149
1402.09,4.949
1402.1,4.94915
1402.33,4.76063
1402.59,4.15463
1403.27,1.91351
1403.48,1.33872
1403.65,0.971136
1403.79,0.73287
1403.92,0.55867
1404.05,0.423984
1404.17,0.328101
1404.29,0.252623
1404.41,0.201534
1404.53,0.163347
1404.64,0.135006
1404.78,0.11054
1404.91,0.0940293
1405.07,0.0800683
1405.28,0.0685637
1405.52,0.0597146
1405.84,0.0522464
1406.28,0.0460655
1406.82,0.0414969
1407.48,0.0388349
1407.92,0.038268
1408.68,0.0391664
1409.43,0.0424693
1410.14,0.0483366
1410.76,0.0566702
1411.27,0.0672473
1411.71,0.0804852
1412.09,0.0977112
1412.35,0.114284
1412.58,0.134801
1412.79,0.163283
1412.95,0.194215
1413.1,0.238765
1413.24,0.293417
1413.36,0.361886
1413.49,0.461197
1413.6,0.578883
1413.71,0.734117
1413.83,0.936858
1413.95,1.21525
1414.07,1.60656
1414.22,2.1664
1414.36,2.88251
