74-W-186(n,&gamma;) ENDF/B-VII.1
7497.56,1.88417
7497.98,1.96768
7497.99,1.96776
7498.39,1.89776
7498.8,1.702
7499.46,1.21661
7500.06,0.760696
7500.42,0.540455
7500.71,0.395318
7500.96,0.2991
7501.21,0.224607
7501.44,0.173644
7501.66,0.135341
7501.88,0.107227
7502.08,0.0889456
7502.33,0.0731103
7502.57,0.0624335
7502.86,0.0542017
7503.25,0.047899
7503.63,0.0444062
7504.41,0.0406496
7506.74,0.03434
7510.13,0.0281276
7514.41,0.0227177
7518.78,0.0188888
7523.67,0.0157765
7529.25,0.0133202
7534.74,0.0117785
7538.86,0.011178
7540.23,0.0111212
7542.46,0.0112861
7544.69,0.0119818
7546.36,0.0132086
7547.47,0.0147651
7548.31,0.0168807
7548.73,0.018745
7549.08,0.0213143
7549.37,0.0248849
7549.59,0.0291338
7549.78,0.0345718
7549.98,0.0423766
7550.14,0.0517125
7550.31,0.0643782
7550.48,0.0814519
7550.64,0.104284
7550.81,0.134526
7550.99,0.17718
7551.17,0.235345
7551.35,0.311416
7551.55,0.419464
7551.75,0.55898
7551.95,0.735437
7552.18,0.994663
7552.45,1.36866
7552.76,1.91393
7553.19,2.84858
7554.11,5.02454
7554.54,5.73292
7554.96,6.01799
7555.0,6.02011
7555.4,5.8031
7555.8,5.19888
7556.43,3.777
7557.05,2.29826
7557.41,1.59693
7557.68,1.17031
7557.92,0.869328
7558.14,0.646671
7558.34,0.492249
7558.53,0.370439
7558.73,0.276188
7558.91,0.208243
7559.07,0.161633
7559.23,0.125525
7559.4,0.0978537
7559.56,0.0768562
7559.72,0.061061
7559.9,0.0480214
7560.09,0.0383509
7560.27,0.0321133
7560.47,0.0268274
7560.71,0.0227007
7560.99,0.0196562
7561.4,0.0169044
7561.96,0.0147883
7562.79,0.0128656
7563.92,0.0112707
7565.6,0.00984298
7567.85,0.00878664
7571.23,0.00797277
7575.28,0.00752631
7579.32,0.00740581
7585.17,0.00761355
7591.02,0.00823671
7596.42,0.00928715
7600.46,0.0105153
7604.63,0.0123887
7608.0,0.0146062
7611.2,0.0176595
7613.96,0.0214664
7616.32,0.0261251
7618.51,0.0323067
7620.2,0.0389795
7621.79,0.0476238
7623.23,0.0585405
7624.48,0.0718547
7625.59,0.0880301
7626.53,0.107106
7627.45,0.132981
7628.24,0.164024
7628.89,0.199703
7629.52,0.247914
7630.06,0.306549
7630.52,0.376744
7630.97,0.472756
7631.37,0.589605
7631.75,0.743198
7632.14,0.961207
7632.55,1.26149
7632.97,1.6739
7633.48,2.31995
7634.41,3.78848
7635.12,4.80975
7635.6,5.24311
7635.97,5.35038
7636.51,5.13241
7637.08,4.49455
7638.5,2.28071
7638.97,1.69298
7639.37,1.29094
7639.76,0.998225
7640.15,0.771947
7640.52,0.613998
7640.93,0.487673
7641.33,0.395949
7641.76,0.325164
7642.3,0.26114
7642.84,0.215423
7643.51,0.174349
7644.3,0.14048
7645.18,0.11374
7646.12,0.0930776
7647.3,0.0747128
7648.65,0.0600747
7650.17,0.0485834
7651.74,0.0401395
7653.77,0.0325466
7655.79,0.0272893
7657.82,0.0235358
7660.43,0.0201466
7663.67,0.0174519
7667.56,0.015637
7670.98,0.0149337
7673.11,0.0148334
7677.19,0.0153623
7681.27,0.0169281
7684.89,0.0194737
7688.07,0.0230287
7690.79,0.0276105
7693.05,0.0331193
7695.17,0.0404115
7697.13,0.0501066
7698.83,0.0621126
7700.19,0.0756384
7701.46,0.0931259
7702.66,0.116621
7703.72,0.145914
7704.63,0.181478
7705.37,0.221921
7706.06,0.273981
7706.62,0.333172
7707.12,0.403779
7707.62,0.50016
7708.1,0.629569
7708.53,0.783672
7708.95,0.98878
7709.43,1.2966
7709.9,1.69997
7710.49,2.33359
7711.82,3.96978
7712.27,4.39097
7712.83,4.63674
7712.95,4.64484
7713.48,4.48357
7714.08,3.97773
7715.67,2.02875
7716.22,1.49913
7716.69,1.14651
7717.11,0.903277
7717.52,0.724845
7717.99,0.57061
7718.45,0.463439
7718.95,0.376876
7719.53,0.303945
7720.16,0.246885
7720.9,0.199182
7721.7,0.162112
7722.67,0.130027
7723.76,0.104393
7724.97,0.0840885
7726.36,0.0674611
7727.93,0.0541375
7729.62,0.0439112
7731.44,0.0359792
7733.55,0.0292546
7735.82,0.0240337
7738.46,0.0196282
7741.41,0.0161011
7745.03,0.0130286
7749.27,0.010548
7754.1,0.00861268
7759.54,0.00712044
7765.58,0.00600121
7773.14,0.005104
7780.7,0.00457965
7788.4,0.00433869
7790.97,0.00431998
7797.69,0.00444814
7804.41,0.00486599
7808.65,0.00536786
7812.89,0.00617358
7816.64,0.00728472
7819.85,0.0087262
7822.6,0.0105551
7824.82,0.0126832
7826.88,0.0154758
7828.68,0.0189405
7830.29,0.0233229
7831.6,0.028324
7832.74,0.0343297
7833.89,0.042708
7834.84,0.0524747
7835.62,0.0636136
7836.34,0.0776543
7837.03,0.0965992
7837.52,0.115557
7837.95,0.138331
7838.34,0.16681
7838.74,0.206889
7839.04,0.24941
7839.37,0.312558
7839.66,0.390282
7839.96,0.494698
7840.23,0.623153
7840.54,0.815677
7840.86,1.06643
7841.21,1.4274
7841.65,1.98731
7842.4,3.19041
7843.03,4.16215
7843.53,4.69238
7843.98,4.85613
7844.38,4.72615
7844.86,4.2476
7845.63,3.07045
7846.29,2.02251
7846.74,1.44247
7847.09,1.07836
7847.42,0.811202
7847.72,0.630224
7848.01,0.492089
7848.32,0.384368
7848.58,0.315529
7848.91,0.251507
7849.24,0.205223
7849.63,0.165591
7850.02,0.137396
7850.49,0.113091
7851.08,0.0916651
7851.79,0.0737338
7852.51,0.0607151
7853.43,0.048829
7854.47,0.0392471
7855.62,0.0318096
7856.93,0.0257541
7858.47,0.0207312
7860.07,0.0170169
7862.07,0.0137529
7864.36,0.0111622
7866.52,0.00944351
7869.13,0.00798508
7872.28,0.00688666
7874.9,0.00649526
7875.16,0.00649152
7876.71,0.00670632
7877.51,0.00719346
7877.99,0.00796113
7878.31,0.00901133
7878.56,0.0103569
7878.76,0.012075
7878.96,0.0146032
7879.14,0.0178605
7879.32,0.0223987
7879.5,0.0286551
7879.68,0.0371757
7879.86,0.0486286
7880.04,0.0638086
7880.23,0.0836335
7880.43,0.112362
7880.63,0.149535
7880.84,0.199155
7881.08,0.271432
7881.35,0.374952
7881.64,0.516181
7882.02,0.740558
7883.08,1.45265
7883.55,1.67757
7883.98,1.75376
7884.0,1.75389
7884.43,1.68404
7884.86,1.4872
7885.59,1.00477
7886.14,0.639392
7886.48,0.455649
7886.76,0.329947
7887.02,0.239395
7887.24,0.178805
7887.46,0.132265
7887.65,0.0997104
7887.84,0.0745485
7888.02,0.0573058
7888.19,0.0439913
7888.36,0.033841
7888.53,0.0261972
7888.7,0.0207635
7888.87,0.0165457
7889.04,0.0134474
7889.24,0.0108741
7889.41,0.00931495
7889.63,0.00787687
7889.92,0.00674582
7890.26,0.00594575
7890.71,0.00534008
7891.51,0.00476089
7892.95,0.00418241
7895.23,0.00368974
7898.26,0.00335554
7902.82,0.00313622
7904.34,0.00311634
7908.61,0.00320153
7911.46,0.00343964
7913.6,0.00380559
7915.38,0.00436305
7916.56,0.00499361
7917.4,0.00567409
7918.02,0.00645415
7918.43,0.00727101
7918.8,0.00843258
7919.06,0.0097673
7919.26,0.0112883
7919.46,0.0134777
7919.66,0.0166582
7919.83,0.020611
7920.0,0.02609
7920.15,0.0324134
7920.3,0.0406958
7920.45,0.0514717
7920.6,0.0653848
7920.78,0.0863218
7920.94,0.113126
7921.13,0.151275
7921.3,0.196233
7921.48,0.258405
7921.68,0.343017
7921.9,0.462566
7922.14,0.629566
7922.41,0.862767
7922.72,1.20526
7923.16,1.78836
7924.05,3.09177
7924.53,3.58514
7924.96,3.76504
7925.0,3.7665
7925.41,3.63141
7925.84,3.22193
7926.51,2.28349
7927.1,1.42498
7927.45,1.00599
7927.75,0.720651
7928.01,0.524466
7928.23,0.387162
7928.43,0.292379
7928.63,0.218866
7928.81,0.166099
7928.99,0.125118
7929.17,0.0937694
7929.34,0.0721945
7929.5,0.0556432
7929.66,0.0430762
7929.83,0.0332581
7930.0,0.0262931
7930.16,0.021134
7930.32,0.0173311
7930.52,0.0140715
7930.71,0.0118145
7930.91,0.0102402
7931.17,0.00882926
7931.5,0.0077208
7931.93,0.00681938
7932.48,0.00611101
7933.36,0.00539306
7934.46,0.00483565
7936.22,0.00434233
7938.86,0.00404863
7940.21,0.0040101
7944.17,0.00417098
7948.13,0.00465433
7951.72,0.00540526
7955.03,0.00647964
7957.87,0.00785742
7960.17,0.009465
7962.31,0.0115747
7964.17,0.0141898
7965.82,0.0174937
7967.35,0.021822
7968.53,0.0265442
7969.71,0.0331569
7970.66,0.0405858
7971.47,0.0493407
7972.18,0.0598236
7972.9,0.0745521
7973.4,0.0892951
7973.91,0.109899
7974.32,0.133186
7974.72,0.166198
7975.07,0.206891
7975.41,0.261723
7975.72,0.329539
7976.04,0.426744
7976.34,0.550111
7976.65,0.710982
7976.99,0.94764
7977.36,1.26897
7977.85,1.79763
7979.0,3.17714
7979.52,3.6018
7979.98,3.73446
7980.41,3.62047
7980.89,3.25029
7981.69,2.31988
7982.37,1.50531
7982.79,1.09716
7983.15,0.815533
7983.48,0.621099
7983.78,0.48087
7984.09,0.374497
7984.4,0.293543
7984.7,0.235113
7985.01,0.191889
7985.35,0.15666
7985.74,0.127379
7986.14,0.105705
7986.63,0.0870095
7987.2,0.0714391
7987.81,0.0593515
7988.54,0.048759
7989.47,0.0391041
7990.42,0.0321076
7991.5,0.0263
7992.86,0.0211344
7994.24,0.0173781
7995.9,0.0141815
7997.66,0.0117813
7999.69,0.00982437
8002.06,0.00825975
8004.36,0.00725303
8006.79,0.00661462
8009.23,0.00641753
8011.09,0.00669885
8012.21,0.00720187
8012.95,0.00783528
8013.51,0.00870886
8013.88,0.00976857
8014.16,0.0110953
8014.39,0.0128167
8014.63,0.0154405
8014.84,0.0189758
8015.02,0.0234753
8015.21,0.0296694
8015.38,0.0374179
8015.54,0.0477378
8015.71,0.0613476
8015.88,0.0791018
8016.07,0.10527
8016.26,0.139555
8016.45,0.183737
8016.67,0.247063
8016.9,0.335263
8017.15,0.46072
8017.43,0.634017
8017.77,0.893788
8018.27,1.37429
8019.08,2.18229
8019.54,2.50046
8019.97,2.61764
8020.0,2.618
8020.39,2.53197
8020.81,2.27064
8021.45,1.66111
8022.08,1.02575
8022.46,0.714453
8022.76,0.51079
8023.02,0.370989
8023.26,0.273515
8023.46,0.206514
8023.66,0.155954
8023.85,0.118672
8024.03,0.0898725
8024.22,0.0679688
8024.38,0.05361
8024.54,0.0425097
8024.7,0.0340103
8024.89,0.0266477
8025.07,0.0213627
8025.26,0.0175991
8025.46,0.0147798
8025.68,0.0127037
8025.89,0.0113111
8026.24,0.00995089
8026.67,0.0090547
8027.36,0.00840978
8028.05,0.0081837
8029.28,0.00835494
8030.21,0.00890796
8031.13,0.00989424
8032.05,0.0115057
8032.67,0.0131539
8033.19,0.0152422
8033.61,0.017944
8033.93,0.0211813
8034.2,0.0253609
8034.41,0.0303077
8034.62,0.0374494
8034.82,0.0466871
8035.0,0.0586196
8035.18,0.0749416
8035.36,0.0971308
8035.54,0.127049
8035.71,0.166986
8035.89,0.219692
8036.06,0.282662
8036.25,0.373031
8036.43,0.488646
8036.65,0.657764
8036.87,0.880612
8037.11,1.18802
8037.36,1.60444
8037.68,2.22582
8038.08,3.20919
8039.1,5.91471
8039.54,6.74339
8039.98,7.05365
8040.0,7.05446
8040.38,6.83434
8040.8,6.14879
8041.44,4.52397
8042.12,2.68632
8042.49,1.87853
8042.79,1.33716
8043.05,0.974908
8043.27,0.732431
8043.49,0.546823
8043.67,0.418949
8043.86,0.318309
8044.05,0.240331
8044.23,0.181712
8044.41,0.137335
8044.58,0.106771
8044.74,0.0835103
8044.91,0.0659431
8045.08,0.0527564
8045.25,0.0425586
8045.44,0.0345434
8045.62,0.0287519
8045.86,0.0236711
8046.09,0.0201827
8046.41,0.0169214
8046.82,0.0143311
8047.33,0.0121913
8048.05,0.010138
8048.92,0.00845743
8049.89,0.00715726
8051.24,0.00591651
8052.78,0.00497966
8054.72,0.00422322
8056.65,0.00373796
8059.27,0.00331822
8062.52,0.00303317
8065.76,0.00291869
8066.84,0.00291324
8070.92,0.00304703
8073.64,0.00330461
8075.68,0.00366952
8077.38,0.00417412
8078.82,0.00487355
8079.92,0.00572889
8080.68,0.00665747
8081.23,0.00770692
8081.57,0.00871553
8081.84,0.00999112
8082.07,0.0115053
8082.29,0.0137297
8082.48,0.0165629
8082.68,0.0206191
8082.85,0.0254676
8083.01,0.0320478
8083.18,0.0411047
8083.35,0.053303
8083.52,0.0695891
8083.69,0.0911119
8083.86,0.119241
8084.03,0.155566
8084.22,0.207745
8084.42,0.278832
8084.62,0.369929
8084.85,0.502922
8085.07,0.67121
8085.32,0.89758
8085.62,1.24209
8086.02,1.79751
8087.09,3.50764
8087.55,4.00629
8087.98,4.18752
8088.0,4.18776
8088.39,4.05037
8088.81,3.63194
8089.44,2.68596
8090.1,1.62793
8090.46,1.14918
8090.76,0.823037
8091.01,0.603985
8091.24,0.449517
8091.44,0.342079
8091.64,0.257088
8091.82,0.193766
8092.02,0.144603
8092.18,0.111416
8092.35,0.0856762
8092.52,0.0659358
8092.68,0.0509545
8092.85,0.0396952
8093.02,0.0313038
8093.18,0.0250932
8093.34,0.0207249
8093.53,0.0168351
8093.73,0.0141211
8093.96,0.011908
8094.24,0.0102373
8094.55,0.00902732
8095.01,0.00792449
8095.64,0.00704426
8096.47,0.00631255
8097.82,0.00562873
8099.17,0.00527986
8101.19,0.00509887
8103.58,0.00521774
8106.56,0.00572782
8109.55,0.00664749
8112.2,0.00791527
8114.38,0.00943017
8116.56,0.0116046
8118.37,0.0142058
8119.93,0.0173346
8121.44,0.0216113
8122.71,0.0267599
8123.75,0.0326196
8124.66,0.0396507
8125.56,0.0494822
8126.32,0.0610455
8126.94,0.0744945
8127.51,0.0920706
8127.98,0.112881
8128.37,0.137709
8128.74,0.171399
8129.07,0.215727
8129.38,0.271967
8129.65,0.340155
8129.89,0.420292
8130.17,0.544974
8130.46,0.70996
8130.76,0.936814
8131.09,1.25978
8131.47,1.73149
8132.01,2.56112
8133.0,4.22501
8133.54,4.83772
8133.99,5.01022
8134.4,4.86393
8134.91,4.31149
8135.71,2.99624
8136.36,1.94074
8136.76,1.40051
8137.09,1.05242
8137.4,0.792175
8137.69,0.608022
8137.95,0.478846
8138.22,0.376071
8138.5,0.296259
8138.78,0.237325
8139.09,0.189745
8139.43,0.152637
8139.8,0.124246
8140.18,0.103987
8140.64,0.0857999
8141.16,0.0713126
8141.79,0.0587338
8142.57,0.0474921
8143.47,0.0382217
8144.54,0.0305847
8145.63,0.025012
8146.87,0.0204093
8148.28,0.0166769
8149.91,0.0135533
8151.86,0.0109274
8154.04,0.00887131
8156.43,0.00728866
8159.33,0.00594803
8162.24,0.00501338
8165.98,0.0041786
8169.72,0.00360423
8174.91,0.00307579
8180.31,0.00273328
8186.12,0.00251363
8192.35,0.00239618
8197.12,0.00237025
8204.37,0.00243758
8211.62,0.00264286
8215.83,0.00287645
8219.34,0.00321569
8221.45,0.00354055
8223.35,0.00401746
8224.61,0.00452689
8225.62,0.00517762
8226.25,0.00586892
8226.69,0.00672449
8227.0,0.00775955
8227.25,0.00904995
8227.46,0.0107425
8227.65,0.0128193
8227.83,0.0157188
8228.01,0.0197539
8228.2,0.025334
8228.35,0.0315381
8228.5,0.0395511
8228.66,0.0498139
8228.84,0.0658334
8229.03,0.0878408
8229.22,0.116612
8229.41,0.153621
8229.61,0.200419
8229.83,0.26946
8230.08,0.369078
8230.37,0.512825
8230.7,0.723859
8231.17,1.07894
8232.06,1.81955
8232.53,2.09449
8232.97,2.19469
8233.0,2.1951
8233.41,2.11896
8233.84,1.88799
8234.49,1.37201
8235.13,0.840067
8235.51,0.58147
8235.81,0.418915
8236.05,0.31332
8236.29,0.229628
8236.51,0.172325
8236.72,0.127753
8236.9,0.0973324
8237.09,0.0737826
8237.28,0.055824
8237.43,0.0443093
8237.59,0.0353189
8237.74,0.0283611
8237.9,0.0230195
8238.08,0.0182601
8238.27,0.0148523
8238.46,0.0124265
8238.64,0.0107041
8238.87,0.00925857
8239.12,0.00822519
8239.37,0.0075449
8239.86,0.00674758
8240.69,0.00609763
8242.02,0.00561152
8244.0,0.00535584
8244.75,0.0053374
8248.48,0.00556213
8252.95,0.00628451
8257.67,0.00750529
8261.72,0.00904949
8265.62,0.0111645
8268.93,0.0137205
8271.83,0.016849
8274.48,0.0208467
8276.8,0.0257272
8278.87,0.031768
8280.6,0.0387566
8282.29,0.0481536
8283.68,0.0588475
8284.94,0.0720533
8286.1,0.088747
8287.18,0.110276
8288.05,0.134234
8288.92,0.167415
8289.66,0.206868
8290.31,0.255656
8290.93,0.320767
8291.45,0.397066
8291.97,0.502626
8292.42,0.625654
8292.9,0.802385
8293.37,1.02741
8293.92,1.37682
8294.63,1.94563
8295.82,2.96696
8296.47,3.33411
8296.97,3.42663
8297.45,3.33817
8298.01,3.04091
8298.94,2.26792
8299.82,1.52206
8300.37,1.14141
8300.89,0.864082
8301.37,0.67191
8301.84,0.533317
8302.3,0.430164
8302.8,0.348461
8303.38,0.279424
8304.02,0.224655
8304.72,0.182475
8305.51,0.147841
8306.41,0.119885
8307.45,0.0965859
8308.59,0.0783725
8309.92,0.0633191
8311.41,0.0513394
8313.03,0.0421043
8315.0,0.0342943
8317.09,0.0286276
8319.52,0.0241819
8321.43,0.0218494
8324.28,0.019756
8327.14,0.0190878
8329.22,0.0195179
8331.29,0.0208748
8333.37,0.0235065
8335.18,0.0273862
8336.67,0.0323324
8337.9,0.0383661
8339.01,0.0462522
8340.03,0.0568049
8340.91,0.0699956
8341.65,0.0862348
8342.25,0.105067
8342.72,0.126608
8343.13,0.152488
8343.54,0.189565
8343.87,0.231717
8344.2,0.290445
8344.51,0.369362
8344.79,0.464526
8345.07,0.590347
8345.35,0.754391
8345.68,1.0042
8346.03,1.34604
8346.43,1.86382
8346.96,2.69032
8347.97,4.40315
8348.44,4.96318
8348.93,5.20574
8348.97,5.20746
8349.41,5.0431
8349.84,4.59223
8350.54,3.46981
8351.33,2.13664
8351.75,1.55422
8352.11,1.15083
8352.42,0.8756
8352.74,0.663678
8353.03,0.515015
8353.32,0.403189
8353.62,0.320055
8353.92,0.256469
8354.24,0.208384
8354.59,0.16992
8355.01,0.13752
8355.43,0.114657
8355.95,0.0942581
8356.6,0.0767184
8357.3,0.0631064
8358.12,0.0516576
8359.08,0.0419839
8360.25,0.0336997
8361.5,0.0274096
8362.94,0.0223001
8364.54,0.0182088
8366.3,0.014995
8368.34,0.0122902
8370.74,0.0100317
8373.54,0.00816549
8376.87,0.00661722
8380.55,0.00542248
8384.76,0.00446045
8389.67,0.00367064
8395.51,0.00302277
8402.06,0.00253864
8406.96,0.00230651
8411.17,0.00220621
8412.57,0.00220353
8415.66,0.0023061
8417.2,0.00245848
8418.74,0.00276292
8419.51,0.00303823
8420.16,0.00343718
8420.54,0.00386888
8420.86,0.00447452
8421.1,0.00522252
8421.32,0.00621046
8421.5,0.00742864
8421.68,0.00913626
8421.87,0.0115216
8422.02,0.0142037
8422.17,0.0177083
8422.32,0.0222558
8422.48,0.0281107
8422.63,0.0355864
8422.8,0.0465212
8422.99,0.0620427
8423.18,0.0822205
8423.38,0.110703
8423.57,0.143865
8423.78,0.189001
8424.02,0.255084
8424.28,0.343582
8424.6,0.483176
8425.05,0.719836
8426.08,1.32732
8426.53,1.51536
8426.98,1.58499
8427.0,1.58516
8427.42,1.52675
8427.86,1.36106
8428.54,0.9682
8429.16,0.602236
8429.54,0.420457
8429.84,0.302722
8430.09,0.223532
8430.33,0.164097
8430.54,0.123236
8430.75,0.0913125
8430.93,0.0692904
8431.13,0.0516783
8431.3,0.0395058
8431.47,0.030143
8431.65,0.0230266
8431.82,0.0176762
8431.99,0.013694
8432.15,0.0109503
8432.32,0.0088249
8432.49,0.00725371
8432.69,0.00585638
8432.9,0.00489997
8433.15,0.0041339
8433.4,0.00363041
8433.73,0.00319531
8434.23,0.00279807
8435.08,0.0024018
8436.12,0.00209584
8437.51,0.00182934
8439.6,0.00157916
8442.38,0.00138055
8445.85,0.00122517
8451.42,0.00106848
8460.95,9.03447E-4
8473.66,7.62366E-4
8489.37,6.39255E-4
8497.77,5.89534E-4
8500.0,5.80383E-4
8500.0,0.346259
9000.0,0.333923
10000.0,0.306957
11000.0,0.289648
12000.0,0.276513
13000.0,0.264333
14000.0,0.25037
15000.0,0.237892
17000.0,0.224907
20000.0,0.20997
22000.0,0.20403
25000.0,0.190301
29888.2,0.178785
30000.0,0.178522
35000.0,0.168413
40000.0,0.160299
45000.0,0.155721
50000.0,0.149489
59776.5,0.143203
60000.0,0.143059
70000.0,0.138543
83687.1,0.134273
90000.0,0.132303
95000.0,0.131167
100000.0,0.129225
100000.0,0.129221
132500.0,0.0902687
140000.0,0.0790753
150000.0,0.0708358
170000.0,0.0626786
205000.0,0.0566184
235000.0,0.053532
300000.0,0.0485302
400000.0,0.0471204
500000.0,0.0474466
630000.0,0.0462777
750000.0,0.0479297
900000.0,0.0459334
1200000.0,0.0375896
1450000.0,0.0335685
1600000.0,0.031669
2050000.0,0.0298411
2300000.0,0.0274931
2875000.0,0.0197737
3187500.0,0.0164978
3562500.0,0.0130361
4062500.0,0.0094443
4500000.0,0.00694194
5062500.0,0.00465018
5500000.0,0.00317946
6000000.0,0.00203737
6500000.0,0.00139388
7000000.0,0.00109804
7500000.0,9.59666E-4
8000000.0,9.51836E-4
8550000.0,0.00102952
1.025E7,0.00140914
1.1E7,0.0015846
1.175E7,0.00166904
1.2E7,0.00168147
1.275E7,0.00162795
1.375E7,0.00144479
1.5875E7,9.38569E-4
1.7125E7,6.92546E-4
1.8E7,5.50698E-4
1.9125E7,4.3117E-4
2.0E7,3.58342E-4
2.2E7,2.51156E-4
2.4E7,1.84866E-4
2.8E7,1.07584E-4
3.2E7,6.60161E-5
3.5E7,4.68838E-5
3.8E7,3.36403E-5
4.5E7,1.55902E-5
5.0E7,9.57518E-6
5.5E7,6.21023E-6
6.0E7,4.02932E-6
7.0E7,1.95905E-6
8.0E7,1.10517E-6
9.0E7,5.39609E-7
1.0E8,3.18065E-7
1.15E8,1.39314E-7
1.3E8,7.55816E-8
1.5E8,3.36228E-8

