29-Cu-63(n,&gamma;) ENDF/B-VII.1
41718.7,0.013736
41721.0,0.0153562
41722.9,0.0178161
41724.5,0.0209415
41726.4,0.0260478
41731.6,0.0442037
41733.8,0.049013
41735.1,0.0499075
41737.1,0.0480252
41739.4,0.0418683
41743.4,0.028355
41745.4,0.0231261
41747.1,0.0200903
41748.8,0.0181627
41750.1,0.0172436
41752.8,0.0164667
41754.2,0.0163846
41766.3,0.0175203
41793.4,0.0215927
41818.7,0.0268866
41841.2,0.0333833
41860.8,0.0410881
41880.0,0.0511915
41898.7,0.0644057
41918.9,0.0833055
41945.1,0.115375
41970.5,0.146407
41983.5,0.155502
41991.5,0.157169
42002.0,0.154418
42025.2,0.137414
42028.3,0.143141
42030.3,0.1564
42031.9,0.175441
42033.4,0.205522
42035.0,0.248988
42036.8,0.317191
42041.7,0.540169
42043.7,0.597754
42045.0,0.607924
42046.8,0.584419
42048.9,0.513679
42053.7,0.281957
42055.4,0.216476
42056.8,0.174687
42058.3,0.141945
42059.9,0.119181
42061.7,0.103184
42063.9,0.0922672
42067.1,0.0847422
42075.8,0.0743711
42092.2,0.0610033
42110.7,0.0501172
42131.8,0.0414801
42152.4,0.0361073
42167.5,0.0340043
42175.7,0.0337484
42184.9,0.034804
42191.4,0.0372738
42196.6,0.0415833
42199.1,0.0454977
42201.7,0.0521029
42203.2,0.0583336
42204.7,0.0677587
42205.9,0.0794832
42207.2,0.0965385
42208.3,0.118365
42209.4,0.148524
42210.5,0.188245
42211.7,0.246794
42212.9,0.32376
42214.2,0.429068
42215.9,0.606559
42221.1,1.25487
42223.1,1.41671
42224.7,1.46033
42226.4,1.41189
42228.2,1.26711
42231.0,0.914248
42233.7,0.578417
42235.3,0.421694
42236.6,0.312595
42237.8,0.237687
42238.9,0.185825
42240.0,0.144259
42241.0,0.117635
42242.2,0.0942206
42243.4,0.0777329
42244.8,0.0645841
42246.4,0.0544309
42248.1,0.0476675
42250.7,0.0413867
42254.1,0.0364497
42259.2,0.0322097
42265.9,0.0291886
42277.1,0.026761
42295.6,0.0254935
42301.7,0.0254431
42329.1,0.0264747
42356.4,0.0290186
42383.7,0.0332146
42390.4,0.0348701
42394.6,0.0369433
42396.5,0.0389677
42398.3,0.0428908
42399.7,0.0481614
42401.1,0.0567166
42402.4,0.0682744
42403.6,0.0848123
42404.8,0.107479
42406.3,0.141915
42407.9,0.193549
42412.8,0.376676
42414.7,0.422104
42416.2,0.435199
42417.9,0.421476
42419.6,0.377544
42422.9,0.255932
42425.2,0.174932
42426.7,0.13223
42428.1,0.101944
42429.3,0.0825136
42430.6,0.0686775
42432.0,0.0582157
42433.4,0.0518491
42435.5,0.0470189
42438.5,0.0447623
42441.9,0.0444161
42491.6,0.0496632
42502.8,0.0499365
42528.1,0.048553
42565.9,0.0423921
42606.6,0.0348059
42615.0,0.0341921
42620.3,0.0346943
42624.0,0.0365695
42625.8,0.0391119
42627.0,0.0422078
42628.3,0.0472653
42629.5,0.0554195
42630.6,0.0663441
42631.6,0.0822592
42632.6,0.101136
42633.6,0.130908
42634.7,0.170808
42635.8,0.222475
42637.0,0.297246
42638.6,0.417722
42643.5,0.858473
42645.3,0.969347
42647.0,1.00418
42648.6,0.969413
42650.3,0.867499
42653.1,0.617227
42655.5,0.4048
42657.0,0.287704
42658.3,0.211759
42659.4,0.159828
42660.3,0.125139
42661.3,0.0983135
42662.2,0.078053
42663.2,0.0630746
42664.1,0.0521985
42665.1,0.0444171
42666.4,0.0374498
42667.6,0.0330597
42669.5,0.0292296
42672.0,0.0265636
42676.4,0.0242001
42685.5,0.0214618
42703.7,0.0182917
42731.1,0.0151833
42766.7,0.0122938
42812.5,0.00966729
42858.4,0.0078064
42899.1,0.00657069
42950.1,0.00541728
43011.2,0.00439624
43082.5,0.00356187
43153.8,0.00297243
43235.3,0.00246957
43316.8,0.00210417
43402.6,0.00182518
43501.2,0.00159611
43575.1,0.00147446
43673.7,0.00139852
43729.1,0.00142987
43758.1,0.00151906
43773.7,0.00165159
43781.6,0.00178805
43788.1,0.00200013
43792.2,0.00224322
43794.2,0.00245563
43795.9,0.0027493
43797.3,0.00314474
43798.5,0.0037116
43799.6,0.00447468
43800.4,0.00541107
43801.3,0.00674167
43802.0,0.00837624
43802.8,0.0105745
43803.6,0.0134981
43804.3,0.0173374
43805.2,0.0230207
43806.1,0.0304749
43807.0,0.0410181
43807.9,0.0542078
43808.9,0.0728578
43810.2,0.101504
43811.8,0.146913
43816.3,0.294852
43818.2,0.336748
43819.9,0.351983
43820.0,0.352007
43821.7,0.339557
43823.6,0.297367
43826.7,0.19446
43828.8,0.129615
43830.2,0.0916821
43831.3,0.0672715
43832.4,0.048944
43833.4,0.0366531
43834.2,0.0283551
43835.0,0.0218233
43835.8,0.0167715
43836.6,0.0128509
43837.4,0.00999387
43838.2,0.00788442
43839.0,0.00634484
43839.8,0.00523185
43840.7,0.00433798
43841.7,0.00372667
43842.8,0.00322354
43844.2,0.00285202
43846.0,0.00256457
43848.8,0.00232837
43854.3,0.00209429
43861.9,0.0019542
43873.6,0.00189764
43890.6,0.00196597
43907.7,0.00216004
43922.6,0.00247124
43933.6,0.0028444
43942.7,0.00332872
43950.0,0.00392093
43956.4,0.00470972
43960.9,0.00554265
43965.2,0.00667024
43968.8,0.00810104
43971.2,0.00946995
43973.7,0.01145
43975.3,0.0133894
43976.7,0.015822
43977.9,0.0188153
43979.1,0.0229383
43980.2,0.028334
43981.1,0.0347502
43982.0,0.0434523
43982.9,0.0552067
43983.8,0.0709488
43984.7,0.0917857
43985.6,0.11894
43986.6,0.158105
43987.7,0.210667
43988.8,0.282541
43990.2,0.392463
43991.9,0.56029
43995.9,1.0125
43998.0,1.17678
43999.8,1.23668
44000.0,1.23721
44001.8,1.18945
44003.6,1.05045
44006.9,0.694488
44009.1,0.459321
44010.6,0.325584
44011.9,0.236445
44013.0,0.176546
44014.0,0.133309
44015.0,0.100162
44015.9,0.0780342
44016.8,0.0611092
44017.6,0.0486406
44018.5,0.03876
44019.4,0.0314748
44020.5,0.025365
44021.6,0.0210688
44022.8,0.0176527
44024.4,0.0146641
44026.0,0.0126707
44028.2,0.0107605
44031.0,0.00922702
44034.7,0.00789171
44039.4,0.00686416
44044.0,0.00624733
44050.2,0.00580982
44056.4,0.00566341
44065.7,0.00583355
44075.0,0.00640611
44084.3,0.00743227
44092.4,0.00884423
44099.1,0.0105713
44105.6,0.0129919
44110.7,0.0156472
44115.1,0.0189042
44119.6,0.0234752
44123.3,0.0288682
44126.8,0.0360008
44129.7,0.0447206
44132.3,0.0555462
44134.5,0.0681494
44136.7,0.0857512
44138.5,0.106669
44140.4,0.135159
44142.1,0.170768
44144.0,0.22093
44146.2,0.297332
44148.8,0.416097
44153.7,0.649369
44155.8,0.719142
44158.1,0.746477
44160.5,0.715673
44162.9,0.632011
44169.2,0.331948
44171.4,0.24486
44173.4,0.186745
44175.1,0.147293
44176.8,0.117386
44178.6,0.0949459
44180.4,0.0770701
44182.7,0.0613716
44185.1,0.0494942
44187.9,0.0396984
44191.0,0.032222
44194.3,0.0262994
44198.3,0.0212665
44202.6,0.0173274
44207.6,0.0140968
44213.6,0.0113037
44219.7,0.00932246
44226.6,0.00769004
44234.5,0.00636917
44244.1,0.00520897
44255.3,0.0042814
44268.3,0.00353968
44283.2,0.00296346
44299.9,0.00252419
44316.6,0.00222246
44341.4,0.00192753
44366.2,0.00174457
44403.4,0.00159702
44445.5,0.00154883
44482.7,0.00158855
44524.8,0.00173431
44562.0,0.00198114
44591.7,0.00230533
44617.4,0.0027378
44637.9,0.00324469
44658.3,0.00397882
44674.2,0.00481089
44685.5,0.00568238
44689.7,0.00623051
44691.9,0.00679611
44693.6,0.00757002
44694.9,0.00851761
44696.2,0.00996189
44697.5,0.012117
44698.7,0.0151367
44699.9,0.0189227
44701.2,0.0246251
44702.6,0.0329114
44704.7,0.0478349
44708.3,0.0752836
44710.4,0.0856209
44712.1,0.0886642
44713.7,0.0860076
44715.4,0.0782296
44718.3,0.0572671
44720.8,0.0393928
44722.5,0.0297378
44724.0,0.023354
44725.3,0.0193901
44726.6,0.0167109
44727.8,0.0152283
44729.3,0.0141111
44731.5,0.013608
44735.3,0.0142001
44742.8,0.0169229
44750.5,0.0208462
44758.1,0.0260216
44765.6,0.0329645
44773.5,0.0424172
44789.5,0.0665033
44793.2,0.0739181
44795.5,0.0817459
44797.3,0.0935364
44798.7,0.108322
44800.1,0.130256
44801.3,0.16051
44802.5,0.200359
44803.7,0.252941
44805.2,0.337719
44807.1,0.47121
44811.0,0.785766
44812.9,0.900395
44814.7,0.943552
44814.9,0.944092
44816.7,0.909447
44818.7,0.79674
44823.9,0.377743
44825.4,0.276158
44826.8,0.203053
44827.9,0.157603
44829.0,0.122561
44830.1,0.0963338
44831.2,0.0771972
44832.3,0.063502
44833.6,0.0525087
44835.1,0.0440852
44836.9,0.0379097
44839.4,0.0329739
44843.3,0.028106
44849.3,0.0231638
44854.4,0.0201898
44858.4,0.01857
44861.8,0.0179733
44863.5,0.0183503
44865.2,0.0197747
44866.3,0.0217205
44867.4,0.0249404
44868.4,0.0290541
44869.3,0.0351972
44870.3,0.0437842
44871.3,0.0554341
44872.4,0.0725436
44873.6,0.0971816
44874.9,0.132241
44876.5,0.18886
44881.3,0.385034
44883.2,0.43878
44885.0,0.456383
44886.8,0.438214
44888.6,0.386207
44892.0,0.246631
44894.1,0.163272
44895.6,0.116791
44896.8,0.0852713
44897.8,0.0647195
44898.9,0.0488381
44899.8,0.0379789
44900.7,0.029826
44901.5,0.0244349
44902.4,0.0204841
44903.4,0.0171615
44904.1,0.0154354
44904.9,0.0143866
44906.1,0.0139066
44906.9,0.0142769
44907.9,0.0155667
44908.9,0.0179398
44909.9,0.0216834
44910.9,0.0271468
44911.9,0.0347606
44912.9,0.0449887
44914.0,0.0597888
44915.3,0.0813435
44916.7,0.113521
44918.8,0.170028
44921.9,0.261388
44923.8,0.30476
44925.6,0.322361
44926.0,0.322884
44927.7,0.311438
44929.4,0.277774
44932.1,0.201353
44934.6,0.126842
44936.2,0.0891185
44937.5,0.0650563
44938.6,0.0484833
44939.5,0.037335
44940.5,0.0281145
44941.4,0.0219093
44942.3,0.01723
44943.2,0.0137635
44944.1,0.0112362
44944.9,0.00941628
44946.1,0.00785638
44947.2,0.00683726
44948.5,0.00608158
44950.3,0.00546331
44953.1,0.00493151
44958.8,0.00437776
44967.8,0.00388528
44981.2,0.00345641
44994.6,0.00320085
45017.2,0.00300753
45024.7,0.00299846
45042.3,0.00309201
45055.4,0.00329692
45069.2,0.00371488
45078.6,0.0042097
45086.9,0.00491296
45093.0,0.00572188
45098.1,0.00674253
45102.3,0.00799592
45105.5,0.0094785
45108.3,0.0113385
45110.3,0.0134247
45111.9,0.0157807
45113.3,0.0187472
45114.6,0.0230624
45115.8,0.0283903
45116.9,0.0350353
45117.9,0.0441523
45119.0,0.0564728
45120.1,0.0728914
45121.2,0.0963548
45122.3,0.126194
45123.6,0.169556
45125.2,0.236635
45127.3,0.347858
45130.9,0.550369
45132.9,0.631561
45134.7,0.661974
45134.9,0.662346
45136.6,0.640903
45138.4,0.575951
45141.3,0.418649
45144.2,0.260492
45145.8,0.187883
45147.1,0.140163
45148.3,0.105469
45149.4,0.0808296
45150.6,0.0621945
45151.7,0.0484244
45152.8,0.0384175
45154.0,0.0312196
45155.1,0.0261172
45156.5,0.0217728
45158.0,0.0189139
45159.9,0.0164029
45162.7,0.0144874
45165.7,0.0133938
45169.8,0.0128507
45175.1,0.0131157
45180.4,0.0142488
45185.7,0.0162952
45190.3,0.0190522
45194.7,0.0227993
45198.3,0.0273017
45201.7,0.0330777
45204.9,0.040917
45207.6,0.0505678
45209.9,0.0616721
45212.0,0.0765882
45213.8,0.0939224
45215.5,0.116249
45217.2,0.146682
45218.7,0.184414
45220.5,0.240311
45222.3,0.320273
45224.4,0.435859
45228.5,0.716092
45231.1,0.879465
45233.6,0.979529
45235.1,0.995756
45237.1,0.962223
45239.7,0.837873
45245.7,0.432249
45247.9,0.31548
45249.7,0.238888
45251.3,0.186064
45252.8,0.148342
45254.4,0.119749
45256.0,0.0969305
45257.8,0.0781444
45260.0,0.0625309
45262.1,0.0513799
45264.4,0.0426331
45267.1,0.0349599
45270.7,0.0279821
45274.2,0.022938
45278.6,0.0184923
45283.6,0.0149109
45288.8,0.0122445
45295.3,0.00986019
45302.7,0.00795382
45310.4,0.00656034
45319.3,0.00539463
45329.7,0.00442843
45342.0,0.00363805
45356.5,0.00299163
45372.5,0.00250295
45390.9,0.00211689
45412.3,0.00181047
45436.7,0.00157677
45467.3,0.00139178
45503.9,0.00127006
45540.6,0.00123138
45573.7,0.00128295
45593.6,0.00138709
45606.1,0.0015214
45614.4,0.00167972
45620.6,0.00187458
45624.8,0.00208225
45628.1,0.00235514
45629.9,0.00261428
45631.4,0.00297024
45632.7,0.00343227
45633.7,0.00405987
45634.6,0.00485695
45635.6,0.00600609
45636.3,0.00733661
45637.2,0.00927624
45637.9,0.0117302
45638.7,0.0149598
45639.6,0.01969
45640.4,0.025903
45641.4,0.0348214
45642.4,0.0468403
45643.4,0.0632183
45644.7,0.0881454
45646.2,0.12554
45648.8,0.204616
45651.3,0.279791
45653.2,0.317912
45655.0,0.331832
45655.0,0.331821
45656.7,0.319871
45658.6,0.283356
45661.5,0.195721
45663.9,0.124106
45665.4,0.0882945
45666.5,0.0658589
45667.6,0.0497772
45668.6,0.0372942
45669.5,0.0293257
45670.3,0.0232672
45671.2,0.0188425
45671.9,0.0161079
45672.8,0.0141908
45673.6,0.0132653
45674.0,0.013154
45674.8,0.0136313
45675.6,0.0150925
45676.5,0.0176675
45677.3,0.0215681
45678.1,0.0270882
45678.9,0.0346628
45679.8,0.0447156
45680.6,0.0577593
45681.6,0.0774813
45682.6,0.105469
45683.8,0.144426
45685.0,0.197122
45686.6,0.281989
45691.1,0.559516
45693.1,0.643234
45694.9,0.673795
45695.0,0.673959
45696.8,0.648184
45698.6,0.572485
45701.6,0.390254
45703.9,0.252436
45705.4,0.178666
45706.6,0.1295
45707.7,0.0960921
45708.7,0.0709232
45709.5,0.0546452
45710.4,0.0418623
45711.2,0.032001
45712.1,0.024515
45712.9,0.0191674
45713.7,0.0150252
45714.5,0.0119802
45715.2,0.00999845
45716.1,0.00831653
45717.1,0.00684275
45718.1,0.00584362
45719.4,0.00499813
45720.9,0.00438879
45722.9,0.00387367
45725.9,0.00339861
45729.9,0.00301415
45734.9,0.00272856
45741.3,0.00252923
45752.1,0.00242137
45763.7,0.00247725
45778.2,0.00271493
45792.8,0.00313762
45805.2,0.00369386
45816.8,0.0044551
45827.5,0.00547906
45835.8,0.00661895
45843.0,0.00796799
45849.8,0.00973145
45856.3,0.0121235
45861.7,0.0149536
45866.4,0.0183091
45870.7,0.0227148
45874.4,0.0279342
45877.6,0.0341046
45880.5,0.0419055
45883.3,0.0523612
45885.5,0.0637699
45887.5,0.0778036
45889.5,0.0968658
45891.4,0.12197
45893.3,0.154557
45895.2,0.2001
45897.3,0.263486
45899.8,0.357377
45905.4,0.599339
45907.7,0.668011
45910.1,0.694741
45912.0,0.676772
45914.5,0.609549
45918.9,0.420315
45921.9,0.293803
45924.1,0.221064
45926.2,0.1676
45928.0,0.132349
45929.9,0.105337
45931.7,0.085832
45933.7,0.0696937
45936.0,0.0560251
45938.6,0.0451516
45941.6,0.0361675
45944.7,0.0295962
45948.3,0.0240646
45952.5,0.0194319
45957.1,0.0157464
45962.4,0.0127311
45968.6,0.0102202
45975.1,0.00835627
45982.1,0.00690829
45990.5,0.00565307
46000.2,0.00460985
46011.8,0.00374179
46023.4,0.00313025
46037.4,0.00260893
46053.3,0.0021926
46072.5,0.00184774
46095.7,0.00157228
46122.3,0.0013682
46148.8,0.00123826
46188.6,0.00113107
46228.4,0.00110012
46260.3,0.00113192
46284.1,0.00121409
46302.0,0.00133313
46314.5,0.00149095
46324.4,0.0017084
46331.9,0.00198687
46336.9,0.00229066
46341.2,0.0026791
46344.5,0.00315833
46346.8,0.00364053
46348.6,0.00424756
46350.0,0.0049394
46351.2,0.00578879
46352.3,0.00704334
46353.2,0.00846104
46354.1,0.0103891
46355.0,0.0130526
46355.9,0.0167136
46356.8,0.0217014
46357.7,0.0281274
46358.5,0.0360144
46359.4,0.0477023
46360.4,0.0628136
46361.3,0.0819265
46362.4,0.112201
46363.8,0.156161
46365.4,0.223261
46370.0,0.446324
46372.0,0.517376
46373.8,0.543518
46374.0,0.54376
46375.7,0.52593
46377.4,0.473477
46379.8,0.361436
46382.9,0.212475
46384.4,0.151018
46385.7,0.108157
46386.8,0.0799122
46387.9,0.0591834
46388.8,0.0448999
46389.7,0.0339042
46390.6,0.0257688
46391.5,0.0200603
46392.3,0.0157635
46393.2,0.0125622
46394.1,0.00994636
46395.1,0.00809192
46396.1,0.0066545
46397.2,0.00566182
46398.3,0.00493156
46399.8,0.00426865
46401.6,0.00372404
46404.6,0.0031745
46408.3,0.00274711
46412.8,0.00241345
46419.2,0.00213732
46426.9,0.00195568
46439.8,0.00182623
46450.0,0.00180538
46468.4,0.00186812
46493.1,0.00209092
46514.6,0.00241641
46536.1,0.00290914
46552.5,0.00345454
46568.9,0.0042322
46582.8,0.0051756
46594.3,0.00626386
46605.8,0.00780134
46614.8,0.0094982
46623.4,0.0117487
46630.8,0.0144358
46637.3,0.0176717
46643.3,0.0218579
46648.3,0.0266399
46653.4,0.033257
46657.9,0.0416378
46661.8,0.0519641
46665.1,0.0640688
46668.4,0.0803671
46671.2,0.100133
46673.7,0.124089
46676.1,0.15484
46678.6,0.196512
46681.4,0.26103
46685.0,0.364113
46690.6,0.546458
46693.2,0.607677
46696.1,0.633729
46698.8,0.612555
46701.4,0.555509
46707.5,0.376775
46709.5,0.335075
46711.1,0.320161
46711.6,0.31907
46713.2,0.330477
46714.9,0.366127
46716.5,0.425112
46721.8,0.678248
46723.9,0.730326
46724.6,0.733929
46726.5,0.707076
46728.2,0.637999
46731.0,0.469225
46733.9,0.294821
46735.6,0.209064
46736.9,0.157025
46738.1,0.118133
46739.2,0.0921126
46740.2,0.0742749
46741.3,0.0594838
46742.5,0.0488136
46743.6,0.0412001
46745.0,0.0344455
46746.3,0.0303813
46748.4,0.0261413
46751.5,0.022242
46756.5,0.0182646
46762.8,0.0148103
46769.7,0.0121195
46777.6,0.0098991
46786.9,0.00805594
46797.9,0.00651648
46810.6,0.00525621
46825.2,0.00425998
46840.6,0.00353122
46857.0,0.00298028
46878.5,0.00248268
46903.6,0.00209379
46928.3,0.00184117
46957.6,0.0016432
46996.7,0.00148801
47035.8,0.00141897
47061.9,0.00140743
47114.0,0.00145968
47166.1,0.00161126
47205.2,0.00181088
47244.2,0.0021187
47276.8,0.00250332
47302.9,0.00294391
47328.3,0.00355495
47351.7,0.0043728
47371.6,0.00539039
47387.5,0.00656365
47401.2,0.00797942
47413.9,0.00984127
47425.3,0.0122429
47435.2,0.015221
47442.9,0.0185262
47450.3,0.0229832
47456.6,0.0282943
47462.1,0.034805
47466.6,0.0423136
47471.2,0.0528206
47475.1,0.0656445
47478.2,0.079978
47481.2,0.0988994
47483.7,0.121275
47485.8,0.147607
47488.0,0.184479
47490.1,0.232717
47492.0,0.293991
47493.9,0.378615
47496.0,0.497716
47498.3,0.672006
47502.0,1.01576
47505.4,1.33181
47507.9,1.49364
47510.0,1.53914
47512.4,1.48198
47514.8,1.32121
47521.7,0.673306
47524.1,0.496207
47526.2,0.379019
47528.0,0.299973
47529.8,0.240337
47531.6,0.195754
47533.6,0.160339
47535.8,0.130774
47538.4,0.106354
47541.3,0.0873063
47544.8,0.0714078
47548.6,0.0594372
47553.2,0.0496145
47558.2,0.042393
47564.6,0.0368291
47572.1,0.0334168
47579.2,0.0325088
47586.0,0.0333898
47592.9,0.0360307
47599.4,0.0405459
47606.5,0.0482942
47612.6,0.0583063
47618.1,0.071389
47623.5,0.0886268
47629.1,0.113178
47637.1,0.158934
47645.1,0.204636
47650.4,0.219392
47651.6,0.220141
47655.3,0.21572
47661.0,0.191658
47673.8,0.115581
47679.5,0.0890392
47685.1,0.0692356
47691.0,0.0545462
47697.0,0.0435183
47703.8,0.0346868
47710.9,0.0281903
47719.0,0.0229416
47727.9,0.018947
47735.7,0.0164441
47746.8,0.014064
47758.2,0.0127276
47767.3,0.0123979
47774.4,0.012684
47781.5,0.0136456
47786.8,0.0150528
47792.1,0.0174404
47796.3,0.0204969
47799.5,0.0240697
47802.0,0.0282429
47804.3,0.0335057
47806.2,0.0400937
47808.0,0.0485099
47809.5,0.0591984
47811.1,0.0742061
47812.4,0.0916199
47813.9,0.117557
47815.4,0.152324
47816.9,0.20012
47818.6,0.267735
47821.0,0.386465
47825.7,0.64763
47827.9,0.729269
47829.9,0.757784
47831.8,0.7352
47833.8,0.665496
47837.2,0.484482
47840.3,0.311899
47842.2,0.227767
47843.8,0.170946
47845.3,0.131465
47846.7,0.102883
47848.0,0.0833259
47849.4,0.06697
47850.9,0.0538842
47852.7,0.0434
47854.4,0.0360449
47856.4,0.0302022
47858.6,0.0254855
47861.5,0.0213992
47864.8,0.0181204
47868.1,0.0160616
47871.3,0.0148144
47874.5,0.0144598
47876.1,0.0148303
47877.7,0.0158928
47879.1,0.0176397
47880.1,0.0197648
47881.2,0.023548
47882.2,0.0283503
47883.2,0.0351065
47884.2,0.0444069
47885.2,0.0569131
47886.2,0.0733326
47887.3,0.0983357
47888.6,0.132129
47889.9,0.178107
47891.6,0.253561
47896.1,0.473957
47898.1,0.539718
47900.0,0.561516
47901.8,0.540926
47903.6,0.484375
47906.5,0.343012
47909.1,0.217644
47910.8,0.152245
47912.1,0.11121
47913.2,0.0825742
47914.2,0.0627062
47915.2,0.0473893
47916.2,0.0369389
47917.1,0.0290389
47918.0,0.0230885
47919.0,0.0182462
47920.0,0.0147953
47921.0,0.0123498
47922.2,0.0103314
47923.6,0.00874561
47925.4,0.00752252
47928.0,0.00650295
47930.9,0.00577327
47936.0,0.00495603
47942.6,0.00429578
47951.3,0.00373506
47964.5,0.00321788
47982.0,0.00282072
47999.0,0.00262071
48011.7,0.00257796
48023.7,0.00265234
48032.7,0.00283942
48039.1,0.00310951
48044.2,0.00348743
48048.5,0.00402395
48051.1,0.00454916
48052.8,0.00507781
48054.5,0.00588771
48055.9,0.0069575
48057.1,0.00825803
48058.1,0.00990224
48059.0,0.0119948
48059.9,0.0150732
48060.7,0.0185457
48061.5,0.0230901
48062.3,0.0289807
48063.1,0.0365317
48064.0,0.04753
48065.0,0.0625657
48066.1,0.0840973
48067.2,0.113439
48068.5,0.153681
48070.1,0.219887
48074.9,0.448323
48076.9,0.519428
48078.8,0.545594
48079.0,0.545867
48080.9,0.52416
48082.8,0.463664
48086.0,0.308806
48088.4,0.199029
48089.9,0.141021
48091.2,0.10329
48092.3,0.0768688
48093.3,0.0581373
48094.3,0.0436338
48095.2,0.0338634
48096.0,0.0264023
48096.9,0.0206177
48097.8,0.0162916
48098.7,0.0130889
48099.6,0.0105139
48100.6,0.00868952
48101.8,0.00718136
48103.2,0.00603405
48104.9,0.00513028
48106.6,0.00454885
48109.3,0.00394889
48112.7,0.00347357
48117.9,0.00302743
48125.6,0.00265683
48133.4,0.00245762
48143.7,0.00232715
48154.0,0.00228857
48171.3,0.00235991
48188.5,0.00257161
48204.6,0.00292766
48218.4,0.00341113
48229.8,0.0040114
48241.0,0.00487505
48249.6,0.00583804
48256.8,0.00695086
48264.3,0.00857821
48270.7,0.0105958
48276.5,0.0131797
48281.3,0.0162679
48285.4,0.0199799
48289.0,0.0245028
48292.1,0.0298689
48294.9,0.036452
48297.3,0.0443983
48299.3,0.0533997
48301.4,0.0660525
48303.3,0.0820788
48305.2,0.104178
48307.0,0.133028
48308.8,0.171691
48310.7,0.225787
48312.9,0.303511
48316.4,0.46355
48320.1,0.623654
48322.4,0.690627
48324.3,0.707223
48326.0,0.691628
48328.5,0.622353
48332.4,0.449869
48335.5,0.310515
48337.7,0.230458
48339.7,0.173185
48341.4,0.136353
48343.2,0.106684
48344.9,0.085721
48346.6,0.0700893
48348.7,0.0563686
48351.1,0.0450598
48353.4,0.0373578
48356.2,0.030645
48359.4,0.0250507
48362.8,0.0207665
48367.2,0.0169672
48371.8,0.0142772
48375.4,0.0128606
48379.1,0.012176
48381.0,0.0123386
48382.3,0.0129198
48383.7,0.0142
48384.8,0.0159844
48385.9,0.0188155
48386.8,0.0223011
48387.7,0.0271664
48388.6,0.0338179
48389.5,0.0437601
48390.5,0.0571223
48391.5,0.0746158
48392.5,0.0969122
48393.8,0.133043
48395.2,0.185471
48397.1,0.269102
48400.9,0.460563
48403.0,0.535011
48404.9,0.559621
48405.0,0.559718
48406.8,0.537823
48408.8,0.472812
48412.3,0.300966
48414.4,0.202177
48415.8,0.143934
48417.1,0.106063
48418.2,0.0778973
48419.2,0.0586689
48420.2,0.0438202
48421.1,0.033095
48421.9,0.0259462
48422.8,0.0204816
48423.6,0.0163561
48424.4,0.0132753
48425.4,0.0107203
48426.3,0.00891793
48427.5,0.00739151
48428.8,0.00628123
48430.4,0.0054612
48432.5,0.00483139
48435.7,0.00421455
48439.7,0.00371275
48445.4,0.00322656
48453.5,0.0027565
48463.7,0.00236266
48476.9,0.00201431
48495.4,0.0016964
48517.0,0.00144679
48541.4,0.00126407
48571.8,0.00112548
48604.4,0.0010506
48615.2,0.00104269
48639.1,0.00106606
48657.0,0.00113862
48671.3,0.00126231
48681.7,0.00142751
48690.0,0.00164482
48696.2,0.00189662
48702.1,0.0022521
48706.2,0.00262598
48710.1,0.00312763
48713.4,0.00375755
48716.2,0.0045443
48718.1,0.00537511
48719.7,0.00634322
48720.9,0.00750144
48721.9,0.00887507
48723.0,0.0108173
48723.9,0.0132756
48724.8,0.0166907
48725.7,0.0212256
48726.6,0.0268633
48727.4,0.0343107
48728.2,0.0440472
48729.1,0.0566236
48730.0,0.074925
48730.9,0.0984924
48732.0,0.131933
48733.2,0.180321
48734.5,0.252659
48736.3,0.366711
48740.8,0.710506
48742.9,0.827013
48744.7,0.870847
48745.0,0.871776
48746.7,0.842773
48748.4,0.761265
48750.9,0.587123
48754.0,0.346823
48755.7,0.24133
48756.9,0.176054
48758.0,0.133579
48759.0,0.101283
48759.9,0.0763253
48760.9,0.057099
48761.8,0.0441794
48762.6,0.0342275
48763.4,0.0269278
48764.3,0.0212653
48765.1,0.0170109
48765.9,0.0138305
48766.9,0.0111234
48767.8,0.00930845
48768.8,0.00779629
48770.1,0.00653016
48771.3,0.00564418
48773.0,0.00481469
48775.5,0.00398092
48778.2,0.00335367
48782.1,0.00275215
48786.8,0.00226444
48791.8,0.00191429
48797.6,0.00163267
48805.9,0.00136725
48815.9,0.00116626
48828.6,0.00100838
48846.5,8.7671E-4
48870.5,7.79212E-4
48899.8,7.12494E-4
48948.6,6.57451E-4
49007.2,6.30887E-4
49065.8,6.20136E-4
49172.0,6.36144E-4
49270.9,6.88532E-4
49318.5,7.44822E-4
49346.2,8.02849E-4
49370.0,8.79645E-4
49386.4,9.74382E-4
49399.8,0.00109767
49408.7,0.0012297
49415.4,0.00137796
49422.7,0.00162424
49427.7,0.00188712
49431.8,0.00219354
49435.5,0.00260548
49438.3,0.00307146
49440.5,0.00364054
49442.2,0.00430543
49443.6,0.00512125
49444.8,0.00619566
49445.8,0.0074992
49446.7,0.00935925
49447.6,0.0117117
49448.5,0.0149539
49449.4,0.0193115
49450.2,0.0249742
49451.1,0.0324576
49451.9,0.0422143
49452.8,0.0547493
49453.7,0.0726868
49454.7,0.0966403
49455.8,0.130017
49457.0,0.17926
49458.6,0.254599
49461.0,0.397715
49464.2,0.593471
49466.3,0.675878
49468.0,0.699795
49469.8,0.675549
