79-Au-197(n,&gamma;) ENDF/B-VII.1
4331.33,10.6187
4331.67,12.1711
4331.98,12.7087
4332.0,12.7102
4332.31,12.2265
4332.63,10.8552
4333.15,7.55962
4333.58,4.80074
4333.85,3.41298
4334.06,2.51533
4334.27,1.84423
4334.45,1.36639
4334.63,1.02445
4334.79,0.792183
4334.94,0.614786
4335.08,0.492832
4335.25,0.38588
4335.41,0.307932
4335.57,0.251327
4335.77,0.204455
4335.96,0.171179
4336.18,0.145643
4336.48,0.121687
4336.82,0.103708
4337.25,0.0885497
4337.81,0.0751244
4338.52,0.0639198
4339.22,0.056334
4340.19,0.0493997
4341.35,0.0444701
4342.73,0.0415126
4343.87,0.0408405
4345.26,0.0419355
4346.65,0.0454575
4347.91,0.0516727
4348.92,0.0600312
4349.77,0.0709938
4350.46,0.0849077
4350.93,0.0989091
4351.31,0.114878
4351.65,0.135148
4351.91,0.159246
4352.17,0.192823
4352.39,0.236366
4352.58,0.289856
4352.77,0.365034
4352.95,0.463658
4353.11,0.589248
4353.28,0.755754
4353.45,0.973214
4353.63,1.27784
4353.83,1.70246
4354.05,2.29289
4354.3,3.16569
4354.66,4.71279
4355.31,7.70024
4355.63,8.76029
4355.95,9.22373
4356.0,9.23311
4356.32,8.88286
4356.67,7.77908
4357.6,3.60054
4357.89,2.54983
4358.12,1.86904
4358.34,1.39552
4358.53,1.06024
4358.71,0.836549
4358.89,0.670394
4359.04,0.563265
4359.22,0.475552
4359.4,0.416944
4359.62,0.375135
4359.79,0.361917
4359.88,0.361079
4360.05,0.370373
4360.27,0.404144
4360.48,0.468282
4360.65,0.548751
4360.83,0.664112
4361.0,0.825421
4361.17,1.05096
4361.35,1.36143
4361.53,1.7733
4361.71,2.30673
4361.91,3.08333
4362.14,4.18951
4362.42,5.92423
4362.93,9.74034
4363.41,13.1391
4363.73,14.6073
4364.0,15.0097
4364.32,14.4155
4364.68,12.5735
4365.6,5.73637
4365.87,4.12765
4366.11,2.98106
4366.31,2.21556
4366.49,1.67928
4366.67,1.26716
4366.83,0.995154
4366.98,0.791442
4367.16,0.612606
4367.34,0.482367
4367.51,0.388017
4367.72,0.311476
4367.93,0.255662
4368.17,0.211771
4368.48,0.174948
4368.84,0.145591
4369.24,0.123236
4369.75,0.103656
4370.44,0.0854946
4371.15,0.0728128
4371.86,0.0639047
4372.88,0.0552583
4374.26,0.0486364
4375.63,0.0457933
4376.21,0.0455094
4377.32,0.0464355
4378.72,0.0507591
4379.83,0.0577714
4380.67,0.0663075
4381.47,0.0787907
4382.16,0.095094
4382.68,0.113095
4383.1,0.134594
4383.45,0.159104
4383.75,0.189733
4383.99,0.224932
4384.22,0.271601
4384.42,0.328663
4384.62,0.407777
4384.81,0.512484
4384.99,0.646041
4385.17,0.824181
4385.35,1.0588
4385.56,1.40134
4385.74,1.81812
4385.95,2.391
4386.21,3.31465
4386.56,4.84676
4387.3,8.44609
4387.63,9.59524
4387.95,10.0659
4388.0,10.0734
4388.32,9.70369
4388.65,8.63352
4389.21,5.95005
4389.65,3.86518
4389.92,2.82404
4390.15,2.10292
4390.36,1.57739
4390.56,1.18338
4390.75,0.908644
4390.94,0.701392
4391.12,0.553461
4391.3,0.443146
4391.51,0.351411
4391.7,0.29026
4391.91,0.240242
4392.17,0.198969
4392.45,0.16609
4392.81,0.137736
4393.24,0.114351
4393.75,0.0949096
4394.31,0.0800752
4395.08,0.0658958
4395.99,0.0549144
4396.82,0.0480054
4397.96,0.0415758
4399.11,0.0374594
4400.82,0.0340219
4402.84,0.0327831
4404.89,0.0339331
4406.95,0.0375867
4408.68,0.0432494
4410.13,0.050666
4411.29,0.0593037
4412.45,0.0716747
4413.46,0.0873479
4414.33,0.106606
4415.09,0.130559
4415.72,0.158606
4416.26,0.191961
4416.72,0.230184
4417.14,0.279976
4417.51,0.342043
4417.82,0.416501
4418.06,0.500493
4418.32,0.622711
4418.54,0.779434
4418.75,0.97257
4418.94,1.21944
4419.13,1.55552
4419.33,2.00053
4419.55,2.6537
4419.77,3.53853
4420.0,4.70516
4420.28,6.48755
4420.72,9.83403
4421.31,14.5537
4421.68,16.5881
4422.0,17.1785
4422.34,16.4991
4422.72,14.3482
4423.66,6.84725
4423.96,4.93468
4424.19,3.74015
4424.39,2.8912
4424.61,2.18237
4424.79,1.72777
4424.98,1.35094
4425.18,1.06858
4425.37,0.85884
4425.59,0.688837
4425.82,0.561195
4426.05,0.469394
4426.31,0.393741
4426.63,0.327192
4426.99,0.275586
4427.45,0.230761
4427.99,0.194432
4428.59,0.168457
4429.09,0.15467
4429.73,0.146539
4429.85,0.146187
4430.33,0.149997
4430.68,0.160377
4430.96,0.178335
4431.19,0.203584
4431.39,0.23873
4431.56,0.283476
4431.73,0.347509
4431.91,0.438072
4432.07,0.559209
4432.24,0.722054
4432.4,0.938334
4432.56,1.21985
4432.76,1.64638
4432.96,2.24921
4433.19,3.06417
4433.47,4.37556
4434.29,8.78582
4434.64,10.1702
4434.96,10.6928
4435.0,10.7005
4435.31,10.2982
4435.61,9.23483
4436.1,6.71046
4436.55,4.21547
4436.82,3.01713
4437.04,2.20573
4437.25,1.61442
4437.42,1.22142
4437.59,0.932024
4437.75,0.708744
4437.92,0.539749
4438.06,0.424195
4438.2,0.342063
4438.36,0.273235
4438.51,0.222434
4438.67,0.185007
4438.85,0.152747
4439.07,0.126933
4439.31,0.107206
4439.6,0.0918688
4440.01,0.0775309
4440.53,0.0656835
4441.21,0.055402
4441.9,0.04847
4442.87,0.0420116
4444.14,0.0372343
4445.41,0.0353574
4445.83,0.0353219
4446.76,0.0364492
4447.7,0.0398258
4448.44,0.0451285
4449.01,0.0522246
4449.35,0.0589854
4449.63,0.0674209
4449.86,0.0774073
4450.08,0.092268
4450.28,0.111679
4450.45,0.135556
4450.62,0.169069
4450.77,0.207041
4450.91,0.257043
4451.07,0.333709
4451.22,0.426366
4451.39,0.565434
4451.56,0.747633
4451.73,0.981017
4451.93,1.32743
4452.16,1.82999
4452.43,2.59993
4452.92,4.24047
4453.35,5.64832
4453.68,6.37969
4454.0,6.64417
4454.29,6.42213
4454.59,5.80187
4455.07,4.27729
4455.56,2.61429
4455.84,1.82706
4456.07,1.32449
4456.27,0.98347
4456.44,0.740201
4456.6,0.568822
4456.77,0.42792
4456.92,0.333898
4457.07,0.261874
4457.23,0.202897
4457.38,0.164704
4457.55,0.130924
4457.72,0.106778
4457.92,0.0870539
4458.13,0.0726158
4458.38,0.0609502
4458.68,0.0518659
4459.11,0.043326
4459.58,0.0370114
4460.21,0.0310938
4460.98,0.026284
4461.97,0.0221322
4463.18,0.0188449
4464.39,0.0166422
4466.33,0.0143444
4468.3,0.0129041
4471.26,0.0116258
4474.74,0.0109114
4479.26,0.0106109
4483.49,0.0109047
4488.78,0.0120076
4493.01,0.0136739
4496.18,0.0156226
4499.15,0.0183003
4501.68,0.0216302
4504.08,0.0262116
4506.05,0.0317193
4507.68,0.0381539
4509.16,0.0464603
4510.42,0.0565363
4511.55,0.069165
4512.54,0.0847791
4513.42,0.104565
4514.16,0.128073
4514.8,0.156287
4515.32,0.188891
4515.77,0.226178
4516.21,0.278797
4516.57,0.341353
4516.87,0.416954
4517.13,0.515412
4517.36,0.633519
4517.58,0.795117
4517.78,0.99286
4517.98,1.25425
4518.17,1.59516
4518.38,2.09815
4518.59,2.76156
4518.83,3.7425
4519.08,5.07476
4519.4,7.18463
4520.24,13.6602
4520.62,15.8202
4520.97,16.6135
4521.0,16.6188
4521.33,16.0039
4521.71,14.0439
4522.66,6.71174
4522.97,4.7775
4523.22,3.51116
4523.43,2.69603
4523.64,2.05121
4523.84,1.58478
4524.04,1.2393
4524.24,0.981707
4524.44,0.79119
4524.65,0.643092
4524.87,0.529897
4525.13,0.436457
4525.42,0.362564
4525.79,0.29995
4526.22,0.251796
4526.75,0.211544
4527.38,0.180354
4528.01,0.160918
4528.8,0.147679
4529.59,0.144006
4530.23,0.147681
4531.03,0.162244
4531.67,0.185462
4532.15,0.21434
4532.57,0.254445
4532.91,0.304735
4533.16,0.360786
4533.41,0.442068
4533.62,0.53846
4533.83,0.665776
4534.03,0.839151
4534.23,1.07273
4534.45,1.40907
4534.67,1.86497
4534.91,2.51233
4535.19,3.48093
4535.54,4.97356
4536.29,8.47833
4536.68,9.82361
4537.06,10.4032
4537.15,10.427
4537.62,10.0245
4538.19,9.28001
4538.32,9.21979
4538.72,9.49635
4539.67,11.4197
4539.86,11.5268
4540.2,11.1382
4540.54,9.9711
4541.03,7.42264
4541.56,4.46318
4541.84,3.1998
4542.07,2.3516
4542.26,1.78105
4542.46,1.32739
4542.63,1.02226
4542.8,0.788842
4542.98,0.613703
4543.15,0.48554
4543.32,0.390181
4543.52,0.315139
4543.71,0.263163
4543.94,0.221163
4544.22,0.189786
4544.52,0.168092
4544.96,0.149539
4545.4,0.141203
4545.62,0.140699
4545.96,0.146449
4546.24,0.161047
4546.45,0.181961
4546.66,0.216219
4546.84,0.263666
4547.01,0.324115
4547.18,0.407202
4547.35,0.51896
4547.52,0.664344
4547.7,0.869157
4547.9,1.17198
4548.14,1.60902
4548.42,2.28154
4548.96,3.85078
4549.38,4.98485
4549.73,5.6074
4550.0,5.76903
4550.31,5.559
4550.62,4.97802
4551.14,3.52872
4551.59,2.24564
4551.85,1.6182
4552.08,1.18398
4552.28,0.880205
4552.46,0.6657
4552.64,0.500635
4552.79,0.392272
4552.95,0.309001
4553.1,0.248243
4553.27,0.196761
4553.44,0.159742
4553.63,0.130223
4553.83,0.110181
4554.07,0.093764
4554.36,0.0816248
4554.75,0.0720621
4555.34,0.0641109
4556.13,0.0585794
4557.32,0.0553066
4557.71,0.0550774
4558.93,0.05646
4560.14,0.0608252
4561.36,0.068616
4562.58,0.0811636
4563.64,0.0982307
4564.4,0.115961
4565.2,0.142568
4565.86,0.174791
4566.43,0.214505
4566.91,0.261966
4567.29,0.315967
4567.63,0.385464
4567.9,0.464721
4568.17,0.574292
4568.41,0.714999
4568.62,0.885628
4568.82,1.1136
4569.03,1.42178
4569.23,1.83408
4569.44,2.3768
4569.67,3.16449
4569.9,4.17515
4570.17,5.7256
4570.53,8.1661
4571.27,13.8022
4571.67,15.8523
4572.0,16.4503
4572.29,15.9908
4572.67,14.1887
4573.25,9.86201
4573.73,6.38316
4574.02,4.60378
4574.26,3.45853
4574.49,2.60343
4574.7,1.99918
4574.89,1.57591
4575.09,1.23961
4575.29,0.978793
4575.5,0.786428
4575.72,0.631287
4575.97,0.510387
4576.25,0.417934
4576.59,0.338445
4576.96,0.279571
4577.43,0.227136
4577.91,0.190249
4578.52,0.156662
4579.18,0.130932
4579.98,0.109657
4580.86,0.0940859
4581.92,0.0830485
4582.97,0.0785872
4583.32,0.0785736
4584.04,0.0813453
4584.58,0.0868
4585.12,0.097316
4585.48,0.109885
4585.74,0.12519
4585.97,0.144832
4586.19,0.174904
4586.38,0.21295
4586.54,0.257661
4586.7,0.318717
4586.85,0.401545
4587.01,0.512801
4587.17,0.660347
4587.33,0.853098
4587.49,1.11935
4587.68,1.50805
4587.87,2.00557
4588.1,2.75039
4588.36,3.85612
4588.79,6.03397
4589.33,8.80656
4589.66,10.0059
4589.98,10.4403
4590.0,10.4412
4590.31,10.0585
4590.67,8.80174
4591.35,5.29267
4591.71,3.53529
4591.96,2.53994
4592.18,1.8472
4592.37,1.37308
4592.55,1.03664
4592.71,0.791028
4592.86,0.620217
4593.01,0.487306
4593.15,0.38516
4593.3,0.307463
4593.45,0.248822
4593.6,0.203871
4593.76,0.169043
4593.94,0.13907
4594.17,0.115102
4594.42,0.0967751
4594.68,0.083921
4595.07,0.0707758
4595.56,0.0598806
4596.23,0.0499426
4596.96,0.042732
4597.87,0.0366876
4598.96,0.0320115
4600.27,0.0286605
4601.59,0.0270388
4602.46,0.0268086
4603.56,0.0276159
4604.65,0.0301954
4605.37,0.033652
4605.98,0.0386935
4606.4,0.0448313
4606.71,0.0521734
4606.95,0.0615467
4607.16,0.0741819
4607.34,0.0902172
4607.5,0.108933
4607.65,0.134359
4607.8,0.168711
4607.95,0.214719
4608.1,0.27563
4608.27,0.364315
4608.43,0.478635
4608.6,0.631505
4608.79,0.852259
4608.99,1.14577
4609.24,1.59184
4609.56,2.34203
4610.3,4.22498
4610.65,4.85412
4610.98,5.08326
4611.0,5.08428
4611.32,4.88936
4611.64,4.35014
4612.17,3.0391
4612.6,1.94531
4612.86,1.4002
4613.07,1.03927
4613.28,0.760421
4613.46,0.568482
4613.62,0.43372
4613.79,0.327784
4613.94,0.25417
4614.09,0.198017
4614.23,0.159426
4614.38,0.126963
4614.53,0.102941
4614.71,0.0828822
4614.88,0.0692135
4615.07,0.0582826
4615.32,0.0491621
4615.56,0.0431058
4615.95,0.0368508
4616.4,0.0322686
4617.03,0.0281013
4617.81,0.024817
4618.76,0.0224331
4620.0,0.0208144
4621.25,0.0204177
4622.33,0.0211338
4623.14,0.0228919
4623.58,0.0251084
4623.83,0.0274642
4624.08,0.031433
4624.3,0.0368765
4624.46,0.0434497
4624.63,0.0529091
4624.79,0.0655972
4624.95,0.0820728
4625.1,0.104163
4625.25,0.13333
4625.42,0.176003
4625.59,0.231736
4625.77,0.310814
4625.97,0.41987
4626.2,0.575827
4626.5,0.82847
4627.3,1.61659
4627.66,1.86994
4627.98,1.95356
4628.0,1.95375
4628.32,1.87626
4628.67,1.63967
4629.59,0.752108
4629.85,0.538842
4630.07,0.395558
4630.26,0.295879
4630.43,0.22809
4630.59,0.174704
4630.75,0.133695
4630.92,0.102904
4631.08,0.080119
4631.24,0.0635592
4631.41,0.0517106
4631.57,0.0433407
4631.73,0.0374821
4631.95,0.0323374
4632.23,0.0285598
4632.58,0.0259632
4632.99,0.0244459
4633.54,0.0234266
4634.64,0.0226997
4636.72,0.0233087
4639.31,0.0259486
4641.91,0.0303713
4644.19,0.0361513
4646.38,0.0440917
4648.35,0.05449
4650.01,0.06704
4651.43,0.0820887
4652.64,0.099835
4653.85,0.124632
4654.86,0.153509
4655.69,0.186282
4656.53,0.23249
4657.21,0.284336
4657.88,0.355545
4658.46,0.444738
4658.88,0.533301
4659.26,0.645785
4659.61,0.78413
4659.96,0.97875
4660.23,1.19613
4660.52,1.51185
4660.77,1.87038
4661.01,2.34492
4661.27,3.03826
4661.54,3.95138
4661.84,5.25371
4662.17,7.08843
4662.79,11.4064
4663.32,14.8357
4663.7,16.413
4664.0,16.8206
4664.31,16.3807
4664.65,14.9661
4665.22,11.3035
4665.83,7.129
4666.19,5.13353
4666.49,3.8194
4666.77,2.90793
4667.02,2.28543
4667.27,1.81474
4667.53,1.44969
4667.81,1.16171
4668.12,0.932668
4668.43,0.768349
4668.78,0.635605
4669.19,0.52079
4669.71,0.420665
4670.29,0.340883
4670.87,0.283548
4671.62,0.230688
4672.49,0.187872
4673.49,0.15458
4674.53,0.13152
4675.36,0.11928
4676.46,0.110109
4677.16,0.108571
4678.07,0.112815
4678.65,0.121147
4679.13,0.134307
4679.52,0.15305
4679.81,0.176766
4680.05,0.208171
4680.24,0.245739
4680.42,0.293471
4680.59,0.358279
4680.75,0.447554
4680.92,0.56947
4681.09,0.733914
4681.26,0.952329
4681.43,1.23722
4681.61,1.63079
4681.81,2.19253
4682.02,2.92457
4682.28,4.07004
4682.67,6.16175
4683.3,9.7733
4683.66,11.1787
4683.98,11.6646
4684.0,11.6659
4684.32,11.2283
4684.65,9.98653
4685.19,6.99214
4685.63,4.47025
4685.91,3.19394
4686.13,2.36433
4686.34,1.74122
4686.52,1.31181
4686.69,1.00659
4686.86,0.771154
4687.03,0.592832
4687.2,0.459852
4687.37,0.361923
4687.55,0.286131
4687.73,0.232262
4687.91,0.193887
4688.13,0.161758
4688.39,0.136598
4688.67,0.117956
4689.06,0.100911
4689.51,0.0882982
4690.19,0.0766283
4690.94,0.0699065
4691.51,0.0683107
4691.95,0.0694274
4692.33,0.0729875
4692.72,0.081163
4692.97,0.0916079
4693.19,0.106671
4693.39,0.126566
4693.54,0.150349
4693.7,0.183172
4693.85,0.223894
4693.99,0.276246
4694.17,0.359734
4694.34,0.47136
4694.51,0.617481
4694.69,0.816065
4694.9,1.1112
4695.13,1.51986
4695.42,2.15586
4696.27,4.39893
4696.63,5.1092
4696.97,5.36848
4697.0,5.37078
4697.3,5.19216
4697.62,4.65028
4698.11,3.40024
4698.61,2.08805
4698.87,1.51308
4699.09,1.11394
4699.3,0.819915
4699.48,0.618125
4699.66,0.464468
4699.81,0.36075
4699.97,0.28074
4700.14,0.216757
4700.29,0.172771
4700.46,0.13649
4700.63,0.110609
4700.83,0.0905233
4701.02,0.0767178
4701.25,0.0655475
4701.54,0.0564312
4701.92,0.0491676
4702.43,0.0433388
4703.07,0.0389568
4703.75,0.0362125
4704.6,0.0345798
4705.02,0.0343559
4706.01,0.035266
4707.0,0.0385076
4707.66,0.0425264
4708.36,0.049377
4708.82,0.0565206
4709.22,0.0659849
4709.51,0.0761741
4709.78,0.0900507
4710.01,0.108261
4710.21,0.131087
4710.37,0.157662
4710.54,0.193878
4710.69,0.240316
4710.87,0.309786
4711.04,0.404164
4711.21,0.530525
4711.39,0.705807
4711.57,0.934302
4711.77,1.25471
4711.99,1.71085
4712.26,2.39751
4712.63,3.60936
4713.29,5.88951
4713.62,6.70345
4713.96,7.05186
4714.0,7.05695
4714.3,6.82366
4714.62,6.13531
4715.11,4.52571
4715.63,2.73185
4715.91,1.93205
4716.15,1.41079
4716.35,1.05022
4716.53,0.790847
4716.72,0.591018
4716.88,0.45531
4717.05,0.349518
4717.23,0.268888
4717.4,0.209863
4717.57,0.167015
4717.74,0.137278
4717.94,0.11087
4718.15,0.0926337
4718.4,0.0776377
4718.69,0.0658873
4719.08,0.0552967
4719.54,0.0471487
4720.2,0.039511
4720.86,0.0345041
4721.67,0.0305037
4722.58,0.0278202
4723.67,0.0263642
4724.03,0.026241
4725.19,0.0270738
4725.96,0.0288821
4726.73,0.032179
4727.42,0.0372734
4727.94,0.0435457
4728.3,0.0505847
4728.56,0.0582971
4728.8,0.0691978
4729.01,0.083325
4729.18,0.100393
4729.35,0.124583
4729.51,0.154917
4729.67,0.196335
4729.82,0.25247
4729.96,0.32141
4730.12,0.423215
4730.29,0.557341
4730.45,0.730892
4730.63,0.97774
4730.81,1.31344
4731.02,1.77473
4731.27,2.47796
4731.64,3.72214
4732.26,6.03771
4732.63,7.02243
4732.96,7.38097
4733.0,7.38561
4733.3,7.13543
4733.61,6.43667
4734.08,4.803
4734.59,2.90115
4734.88,2.02688
4735.11,1.46682
4735.32,1.0698
4735.51,0.787448
4735.67,0.601265
4735.83,0.45655
4735.99,0.34612
4736.13,0.27363
4736.27,0.217559
4736.42,0.171493
4736.57,0.136106
4736.73,0.11022
4736.9,0.0895411
4737.07,0.0748695
4737.28,0.0625924
4737.51,0.0533129
4737.78,0.0457773
4738.15,0.039073
4738.61,0.033452
4739.21,0.0284905
4740.02,0.0240652
4740.82,0.02112
4741.83,0.0186449
4742.94,0.0168941
4744.41,0.015489
4746.62,0.0145734
4747.35,0.014492
4749.43,0.0147326
4752.02,0.0159759
4754.1,0.0179463
4755.66,0.0202778
4757.25,0.0239011
4758.39,0.0277696
4759.43,0.0329315
4760.37,0.0398462
4761.03,0.0471111
4761.62,0.0564212
4762.09,0.0676191
4762.42,0.0795702
4762.7,0.0951635
4762.93,0.114944
4763.11,0.137082
4763.29,0.168278
4763.45,0.204037
4763.6,0.251885
4763.75,0.315649
4763.9,0.399997
4764.06,0.521772
4764.22,0.682735
4764.39,0.891947
4764.58,1.2021
4764.78,1.64091
4764.98,2.18769
4765.23,3.02179
4765.54,4.3441
4766.27,7.70206
4766.64,8.90364
4766.97,9.34255
4767.0,9.34614
4767.31,9.03413
4767.66,7.96016
4768.22,5.45105
4768.65,3.516
4768.92,2.52138
4769.15,1.82799
4769.35,1.36074
4769.54,1.02095
4769.7,0.79419
4769.86,0.617771
4770.02,0.483002
4770.18,0.381762
4770.34,0.308239
4770.5,0.254385
4770.68,0.209776
4770.89,0.175874
4771.1,0.154259
4771.36,0.138183
4771.67,0.128462
4772.02,0.124675
4772.16,0.124547
4772.72,0.129958
4773.28,0.144261
4773.7,0.1622
4774.12,0.189614
4774.42,0.219344
4774.73,0.263297
4774.99,0.321326
4775.22,0.39463
4775.41,0.48072
4775.59,0.589977
4775.77,0.736849
4775.95,0.933057
4776.13,1.19246
4776.31,1.54706
4776.51,2.03431
4776.72,2.7222
4776.96,3.73374
4777.23,5.14161
4777.62,7.58274
4778.26,11.9818
4778.62,13.7374
4778.96,14.4101
4779.0,14.4182
4779.34,13.8733
4779.65,12.479
4780.2,8.86824
4780.68,5.65922
4780.98,3.98338
4781.21,2.98048
4781.43,2.23916
4781.63,1.68835
4781.82,1.30259
4782.01,1.00924
4782.19,0.789994
4782.38,0.628293
4782.57,0.506059
4782.76,0.41974
4782.99,0.347029
4783.22,0.297301
4783.53,0.253782
4783.83,0.226474
4784.29,0.203704
4784.75,0.195757
4784.83,0.195704
4785.1,0.198811
4785.4,0.209314
4785.7,0.230784
4785.95,0.262163
4786.15,0.301199
4786.35,0.358806
4786.53,0.432526
4786.7,0.530183
4786.87,0.663098
4787.05,0.841686
4787.22,1.07797
4787.39,1.38515
4787.59,1.85109
4787.8,2.48374
4788.02,3.36112
4788.3,4.66685
4788.69,6.99227
4789.32,10.7515
4789.67,12.1833
4790.0,12.6714
4790.3,12.2627
4790.64,10.9731
4791.16,7.94037
4791.65,4.91656
4791.95,3.45008
4792.19,2.52914
4792.39,1.88024
4792.58,1.42033
4792.77,1.06712
4792.94,0.8311
4793.11,0.650504
4793.27,0.51415
4793.44,0.409785
4793.61,0.334861
4793.81,0.270284
4794.01,0.225326
4794.21,0.193879
4794.41,0.171807
4794.71,0.15082
4795.01,0.141061
4795.11,0.140215
4795.31,0.142696
4795.51,0.152056
4795.71,0.170676
4795.91,0.201928
4796.1,0.246858
4796.27,0.306711
4796.45,0.387823
4796.63,0.494332
4796.83,0.655713
4797.05,0.87684
4797.32,1.21281
4797.74,1.85932
4798.33,2.80584
4798.69,3.19128
4799.0,3.3046
4799.31,3.18689
4799.62,2.86265
4800.13,2.07419
4800.62,1.27761
4800.9,0.902583
4801.13,0.654693
4801.33,0.492987
4801.51,0.370927
4801.68,0.284021
4801.85,0.217279
4802.0,0.171019
4802.16,0.135822
4802.31,0.110149
4802.46,0.0903073
4802.64,0.0736382
4802.84,0.0606541
4803.05,0.0520065
4803.31,0.0449919
4803.61,0.0397552
4804.08,0.0349679
4804.58,0.0318258
4805.56,0.0278899
4806.54,0.0255344
4808.12,0.0235408
4809.7,0.0229544
4811.14,0.0234082
4812.94,0.0253536
4814.38,0.0283106
4815.82,0.0331023
4817.09,0.0396355
4818.17,0.0480566
4819.12,0.0590134
4819.89,0.0718662
4820.59,0.0884153
4821.13,0.106575
4821.58,0.127461
4821.98,0.153189
4822.3,0.182288
4822.56,0.214508
4822.82,0.259629
4823.06,0.321451
4823.27,0.395493
4823.47,0.499133
4823.65,0.623697
4823.84,0.7978
4824.01,1.01351
4824.21,1.33045
4824.39,1.72283
4824.59,2.27815
4824.79,2.98295
4825.04,4.07502
4825.35,5.81795
4826.3,12.0726
4826.67,13.7296
4827.0,14.2427
4827.34,13.6957
4827.66,12.2985
4828.22,8.69197
4828.7,5.50438
4828.98,3.97235
4829.21,2.96135
4829.43,2.21339
4829.62,1.69081
4829.81,1.30064
4829.99,1.00163
4830.18,0.77621
4830.37,0.602428
4830.55,0.482944
4830.76,0.383493
4830.97,0.312342
4831.22,0.251475
4831.44,0.212823
4831.76,0.173827
4832.15,0.141923
4832.61,0.115528
4833.15,0.0939593
4833.73,0.0774035
4834.43,0.0630636
4835.24,0.0511177
4836.14,0.0416394
4837.17,0.0338908
4838.38,0.0274304
4839.64,0.0226183
4841.21,0.018351
4843.02,0.0149153
4845.02,0.0122179
4847.19,0.0101506
