45-Rh-103(n,&gamma;) ENDF/B-VII.1
3596.0,0.0341385
3596.27,0.0396775
3596.49,0.0468412
3596.71,0.0573553
3596.91,0.0707095
3597.11,0.0888793
3597.31,0.113107
3597.53,0.148744
3597.75,0.195291
3597.99,0.2596
3598.27,0.357967
3598.62,0.505611
3599.71,1.05545
3600.1,1.18938
3600.49,1.24023
3600.5,1.24024
3600.88,1.19453
3601.29,1.05561
3601.99,0.702461
3602.47,0.4661
3602.77,0.341189
3603.04,0.254108
3603.26,0.194658
3603.49,0.148089
3603.71,0.112737
3603.93,0.087774
3604.15,0.0691039
3604.37,0.0559713
3604.59,0.0469568
3604.81,0.0409114
3605.08,0.0363389
3605.45,0.0329527
3605.73,0.0317129
3606.42,0.0308368
3607.79,0.0320445
3609.52,0.0357397
3611.24,0.041682
3612.78,0.0496543
3614.1,0.0595195
3615.26,0.0717284
3616.26,0.0863315
3617.25,0.107
3618.08,0.131701
3618.74,0.159469
3619.35,0.195346
3619.84,0.237524
3620.26,0.288598
3620.57,0.344972
3620.88,0.424573
3621.12,0.512751
3621.37,0.635538
3621.57,0.779732
3621.8,0.995736
3622.02,1.28229
3622.24,1.66882
3622.46,2.18303
3622.7,2.90323
3622.95,3.90079
3623.22,5.32132
3623.52,7.29129
3623.9,10.4766
3624.96,20.5707
3625.36,23.2142
3625.77,24.3117
3625.8,24.3171
3626.18,23.5106
3626.59,20.9174
3627.26,14.7288
3627.83,9.30656
3628.16,6.73566
3628.45,4.91283
3628.71,3.65082
3628.95,2.75823
3629.17,2.11254
3629.39,1.61617
3629.61,1.24374
3629.83,0.968002
3630.03,0.782065
3630.23,0.637898
3630.48,0.515145
3630.75,0.416586
3631.03,0.347538
3631.34,0.291316
3631.76,0.240484
3632.25,0.198643
3632.86,0.163229
3633.52,0.13602
3634.35,0.112114
3635.34,0.0925897
3636.5,0.0777327
3637.5,0.0696961
3638.49,0.0655574
3638.82,0.0654083
3639.32,0.0676328
3639.69,0.0733102
3640.01,0.0834997
3640.22,0.0949457
3640.43,0.111992
3640.64,0.136836
3640.85,0.172256
3641.03,0.214557
3641.24,0.278608
3641.45,0.365245
3641.69,0.48958
3641.94,0.664993
3642.2,0.905981
3642.54,1.28407
3643.11,2.06644
3643.7,2.86339
3644.11,3.23887
3644.5,3.368
3644.89,3.2377
3645.28,2.87803
3645.93,1.99798
3646.46,1.28071
3646.77,0.925187
3647.04,0.677497
3647.28,0.506022
3647.49,0.390021
3647.69,0.299182
3647.89,0.22972
3648.1,0.177797
3648.3,0.139805
3648.51,0.112551
3648.73,0.0916115
3648.96,0.0776915
3649.22,0.0673919
3649.48,0.0614665
3649.81,0.0570102
3650.31,0.0541071
3651.0,0.0532144
3651.87,0.0542075
3653.26,0.0587655
3654.65,0.0668087
3656.04,0.0793178
3657.25,0.0956816
3658.29,0.116006
3659.18,0.140517
3660.03,0.174164
3660.64,0.20788
3661.19,0.250153
3661.71,0.306305
3662.15,0.374489
3662.49,0.453573
3662.81,0.555974
3663.08,0.686207
3663.31,0.832238
3663.54,1.03773
3663.78,1.31782
3664.01,1.6975
3664.25,2.21083
3664.47,2.85557
3664.72,3.77597
3664.99,5.03763
3665.3,6.95166
3665.67,9.85442
3666.35,16.2862
3666.95,21.592
3667.39,24.0262
3667.7,24.5429
3668.09,23.706
3668.49,21.2707
3669.13,15.4581
3669.73,9.7883
3670.1,6.99498
3670.41,5.07215
3670.69,3.7449
3670.94,2.82617
3671.18,2.15404
3671.39,1.68672
3671.61,1.33129
3671.83,1.06356
3672.08,0.838747
3672.32,0.684713
3672.59,0.554302
3672.91,0.451727
3673.25,0.37248
3673.69,0.304122
3674.21,0.247793
3674.85,0.199834
3675.58,0.161914
3676.31,0.134672
3677.25,0.109458
3678.34,0.0888437
3679.43,0.0742405
3680.68,0.062348
3682.14,0.0528368
3683.6,0.0467112
3685.06,0.0434657
3685.79,0.043011
3686.81,0.0441676
3687.58,0.0475242
3688.07,0.05223
3688.36,0.0572374
3688.65,0.0653902
3688.9,0.0762297
3689.09,0.0890398
3689.27,0.10512
3689.46,0.129234
3689.65,0.162742
3689.84,0.208798
3690.03,0.271259
3690.22,0.354664
3690.41,0.464164
3690.61,0.616435
3690.82,0.823213
3691.06,1.1177
3691.33,1.53331
3691.62,2.11239
3692.05,3.14694
3692.79,5.04078
3693.24,5.90062
3693.64,6.21361
3693.7,6.21867
3694.08,5.99442
3694.46,5.37146
3695.05,3.92244
3695.64,2.41536
3695.98,1.70249
3696.25,1.23621
3696.49,0.921849
3696.7,0.695155
3696.89,0.533778
3697.08,0.407157
3697.27,0.309648
3697.46,0.235867
3697.64,0.18355
3697.82,0.143464
3698.01,0.114088
3698.19,0.0927435
3698.4,0.0755014
3698.64,0.0624286
3698.9,0.0530169
3699.17,0.0469509
3699.52,0.0418848
3700.01,0.0379593
3700.51,0.0362007
3700.76,0.036037
3701.13,0.0369906
3701.42,0.0393536
3701.68,0.0433602
3701.93,0.0503032
3702.15,0.0595149
3702.36,0.0732803
3702.55,0.0910563
3702.73,0.113344
3702.91,0.143581
3703.09,0.183282
3703.29,0.241853
3703.49,0.318154
3703.72,0.427425
3703.97,0.581512
3704.26,0.813067
3704.62,1.1743
3705.64,2.35603
3706.07,2.71323
3706.47,2.84312
3706.5,2.84379
3706.86,2.74967
3707.25,2.46689
3707.79,1.86083
3708.45,1.0982
3708.78,0.777604
3709.05,0.566215
3709.3,0.414124
3709.52,0.307331
3709.72,0.231909
3709.92,0.173973
3710.11,0.134201
3710.29,0.103926
3710.47,0.0812216
3710.65,0.0644143
3710.85,0.0512201
3711.03,0.0426255
3711.25,0.035372
3711.46,0.0304413
3711.75,0.026184
3712.11,0.0230202
3712.54,0.0208157
3713.11,0.0190762
3714.01,0.0174977
3714.91,0.0166017
3716.71,0.0159535
3718.5,0.0163885
3720.28,0.0179406
3721.48,0.0198623
3722.64,0.0228575
3723.61,0.0267639
3724.38,0.0315043
3724.99,0.0370573
3725.4,0.0426077
3725.77,0.0497473
3726.08,0.0590048
3726.35,0.0712972
3726.58,0.0869401
3726.77,0.105432
3726.97,0.131022
3727.16,0.166415
3727.34,0.209527
3727.52,0.27145
3727.7,0.350928
3727.89,0.454772
3728.07,0.588568
3728.27,0.785826
3728.49,1.05699
3728.72,1.42411
3728.98,1.93897
3729.31,2.7459
3729.75,4.09457
3730.51,6.60911
3730.96,7.65571
3731.35,8.03639
3731.4,8.04044
3731.77,7.76748
3732.14,7.00541
3732.73,5.18479
3733.36,3.11538
3733.72,2.16203
3734.0,1.56683
3734.25,1.14152
3734.46,0.859673
3734.66,0.657863
3734.84,0.50954
3735.02,0.393667
3735.2,0.304461
3735.39,0.234602
3735.56,0.185772
3735.76,0.145576
3735.95,0.116485
3736.14,0.0954914
3736.38,0.0778186
3736.64,0.0643423
3736.92,0.0547876
3737.28,0.046982
3737.71,0.0409053
3738.27,0.0356409
3739.02,0.0312541
3739.93,0.028135
3741.01,0.026375
3741.74,0.0261179
3742.67,0.0267893
3743.6,0.028752
3744.53,0.0325911
3745.22,0.0377761
3745.67,0.0435221
3746.0,0.0502796
3746.27,0.0590382
3746.49,0.0694458
3746.71,0.0845278
3746.9,0.1033
3747.09,0.129399
3747.27,0.161933
3747.43,0.202287
3747.6,0.254763
3747.76,0.322331
3747.96,0.428086
3748.15,0.566834
3748.36,0.756598
3748.58,1.01284
3748.82,1.37084
3749.08,1.85986
3749.41,2.61473
3749.99,4.22851
3750.56,5.81917
3750.98,6.631
3751.38,6.93474
3751.4,6.93528
3751.79,6.67338
3752.19,5.94626
3752.8,4.27363
3753.37,2.68318
3753.7,1.9238
3753.97,1.40957
3754.21,1.05687
3754.42,0.816888
3754.63,0.634938
3754.82,0.514902
3754.97,0.446846
3755.12,0.400122
3755.27,0.37301
3755.42,0.364181
3755.59,0.374129
3755.77,0.409798
3755.99,0.483644
3756.21,0.592229
3756.46,0.759007
3756.76,1.01814
3757.19,1.48217
3758.06,2.52204
3758.49,2.87209
3758.9,2.99393
3759.31,2.87831
3759.72,2.5548
3760.84,1.27707
3761.16,0.983601
3761.42,0.807109
3761.64,0.702299
3761.82,0.650298
3762.01,0.632598
3762.19,0.650904
3762.38,0.707229
3762.56,0.803942
3762.79,0.985634
3763.02,1.23961
3763.3,1.64128
3763.61,2.2333
3764.04,3.23743
3764.95,5.56334
3765.39,6.33735
3765.8,6.58668
3766.21,6.33351
3766.63,5.5961
3767.36,3.73014
3767.89,2.41231
3768.22,1.73726
3768.5,1.28595
3768.76,0.945851
3768.99,0.714609
3769.22,0.537123
3769.43,0.415567
3769.63,0.325462
3769.84,0.257381
3770.04,0.206431
3770.24,0.168543
3770.47,0.137053
3770.7,0.114594
3770.98,0.095769
3771.26,0.0828183
3771.63,0.0713147
3771.96,0.0646529
3772.33,0.0605812
3772.57,0.0597918
3772.81,0.0609852
3773.06,0.0649111
3773.3,0.072747
3773.48,0.0821951
3773.69,0.0980648
3773.9,0.120948
3774.11,0.152979
3774.31,0.196548
3774.52,0.254241
3774.75,0.339235
3774.99,0.448617
3775.27,0.618525
3775.61,0.874007
3776.21,1.42512
3776.84,1.97837
3777.27,2.22357
3777.6,2.28374
3778.0,2.19528
3778.42,1.92923
3779.15,1.2589
3779.64,0.819443
3779.96,0.584027
3780.24,0.422686
3780.47,0.316342
3780.68,0.237603
3780.89,0.180175
3781.09,0.136051
3781.27,0.105464
3781.46,0.0822021
3781.64,0.0647597
3781.81,0.0526755
3782.0,0.0425612
3782.19,0.0353048
3782.42,0.029407
3782.68,0.0249441
3783.0,0.0214534
3783.38,0.0189355
3784.03,0.0165331
3785.05,0.0143569
3786.34,0.0127079
3787.88,0.0114738
3790.43,0.0103434
3792.98,0.00978562
3795.29,0.00962836
3798.38,0.00984368
3802.07,0.0107817
3804.54,0.0121258
3806.03,0.0134826
3807.26,0.0152331
3808.25,0.017493
3808.86,0.0198224
3809.21,0.0220566
3809.57,0.0256771
3809.8,0.0294694
3810.04,0.0350779
3810.25,0.0422044
3810.44,0.0513838
3810.63,0.06418
3810.83,0.0816372
3811.02,0.105158
3811.21,0.136376
3811.41,0.177125
3811.62,0.235943
3811.85,0.314761
3812.09,0.423632
3812.38,0.58927
3812.74,0.849347
3813.87,1.81464
3814.29,2.05638
3814.7,2.1443
3814.7,2.14429
3815.07,2.07406
3815.44,1.87671
3816.03,1.39315
3816.68,0.837619
3817.02,0.593973
3817.31,0.431745
3817.56,0.31989
3817.79,0.24093
3818.0,0.186013
3818.2,0.144009
3818.41,0.112595
3818.61,0.0896061
3818.81,0.0739512
3819.02,0.0620748
3819.25,0.0529989
3819.49,0.047271
3819.84,0.0426815
3820.31,0.0405726
3820.54,0.0404415
3821.24,0.0419529
3822.28,0.0474784
3823.24,0.0559777
3824.05,0.0664564
3824.77,0.0799514
3825.38,0.095965
3825.86,0.114133
3826.3,0.138434
3826.66,0.168408
3826.95,0.202839
3827.19,0.244909
3827.42,0.301671
3827.63,0.373753
3827.84,0.472863
3828.05,0.608726
3828.26,0.788447
3828.46,1.02176
3828.66,1.32698
3828.89,1.77611
3829.12,2.37421
3829.36,3.17253
3829.64,4.35364
3829.99,6.15927
3830.51,9.5387
3831.23,14.4232
3831.67,16.4954
3832.08,17.2119
3832.1,17.2139
3832.5,16.5698
3832.91,14.7409
3833.58,10.3256
3834.14,6.60038
3834.48,4.71172
3834.76,3.48227
3835.02,2.55765
3835.26,1.89539
3835.49,1.41876
3835.69,1.09337
3835.89,0.843683
3836.09,0.658882
3836.3,0.510479
3836.51,0.402054
3836.72,0.32319
3836.93,0.2658
3837.17,0.218734
3837.45,0.1806
3837.74,0.154052
3838.14,0.128079
3838.58,0.108747
3839.19,0.0907447
3839.91,0.0762105
3840.82,0.0643209
3841.7,0.0569332
3842.81,0.0516752
3844.02,0.0498576
3845.01,0.0513644
3846.0,0.0564317
3846.66,0.06309
3847.16,0.0716278
3847.53,0.0820779
3847.85,0.0958813
3848.1,0.112677
3848.31,0.133988
3848.53,0.164444
3848.73,0.202384
3848.9,0.247989
3849.07,0.308044
3849.25,0.386495
3849.42,0.487953
3849.59,0.617644
3849.79,0.807289
3850.01,1.07905
3850.23,1.42751
3850.47,1.91704
3850.75,2.62904
3851.1,3.72093
3851.78,6.31029
3852.34,8.34856
3852.76,9.30975
3853.1,9.56931
3853.5,9.21033
3853.89,8.2485
3854.53,5.8977
3855.12,3.66164
3855.46,2.61629
3855.75,1.89097
3855.99,1.41464
3856.21,1.07751
3856.43,0.81004
3856.63,0.629591
3856.83,0.493765
3857.03,0.394335
3857.21,0.331588
3857.41,0.282372
3857.61,0.252985
3857.81,0.240592
3857.86,0.239961
3858.02,0.244382
3858.22,0.265571
3858.43,0.306426
3858.64,0.371099
3858.82,0.451928
3859.0,0.560762
3859.21,0.727357
3859.42,0.948933
3859.65,1.26962
3859.87,1.68168
3860.13,2.26281
3860.42,3.1197
3860.82,4.55265
3861.78,8.55292
3862.24,9.95359
3862.65,10.463
3862.7,10.4694
3863.08,10.1114
3863.46,9.11461
3864.05,6.78875
3864.7,4.08896
3865.06,2.85173
3865.35,2.06104
3865.61,1.50172
3865.82,1.13664
3866.05,0.843483
3866.25,0.640743
3866.45,0.486304
3866.62,0.385077
3866.8,0.306873
3866.98,0.242693
3867.18,0.193436
3867.37,0.157421
3867.59,0.128651
3867.81,0.108221
3868.07,0.0910976
3868.37,0.0775856
3868.76,0.0661225
3869.28,0.0562372
3869.93,0.0481565
3870.59,0.042508
3871.41,0.0376872
3872.51,0.0336323
3873.6,0.0313944
3874.93,0.0304977
3876.5,0.0318096
3877.81,0.0353293
3878.86,0.0406294
3879.64,0.0470827
3880.3,0.0554312
3880.76,0.0644013
3881.15,0.0762265
3881.43,0.0891714
3881.69,0.106754
3881.91,0.127861
3882.13,0.157731
3882.33,0.195253
3882.52,0.246707
3882.7,0.307979
3882.87,0.388137
3883.05,0.49206
3883.25,0.650815
3883.45,0.859425
3883.67,1.15026
3883.89,1.5233
3884.15,2.09529
3884.42,2.8369
3884.79,4.08539
3885.42,6.7465
3886.01,9.11034
3886.45,10.2555
3886.8,10.5659
3887.17,10.2228
3887.63,8.98599
3888.35,6.00639
3888.87,3.89258
3889.2,2.7696
3889.49,1.98933
3889.74,1.47496
3889.96,1.09644
3890.17,0.834527
3890.37,0.631816
3890.56,0.487409
3890.76,0.371654
3890.92,0.299544
3891.11,0.238152
3891.29,0.19212
3891.47,0.157757
3891.69,0.12784
3891.89,0.107889
3892.15,0.0902957
3892.45,0.0760997
3892.81,0.0651452
3893.32,0.055038
3893.93,0.0472185
3894.74,0.0404874
3895.76,0.0353998
3896.92,0.0325232
3897.25,0.0322292
3897.93,0.0329223
3898.32,0.0348658
3898.61,0.037877
3898.9,0.0432099
3899.14,0.0504427
3899.38,0.0614466
3899.61,0.0767058
3899.82,0.0973543
3900.04,0.125552
3900.26,0.163113
3900.5,0.217429
3900.77,0.294654
3901.06,0.405172
3901.4,0.56587
3902.09,0.956916
3902.59,1.23469
3903.0,1.38762
3903.4,1.4417
3903.78,1.39356
3904.19,1.2457
3904.84,0.883888
3905.39,0.572039
3905.73,0.41368
3906.03,0.301735
3906.29,0.225467
3906.51,0.174872
3906.75,0.134836
3906.96,0.10711
3907.15,0.08884
3907.4,0.0726339
3907.61,0.063075
3907.82,0.0567171
3908.13,0.0514037
3908.5,0.0493927
3908.56,0.0493698
3908.87,0.0503573
3909.31,0.0548959
3909.64,0.0619435
3909.92,0.0718389
3910.14,0.0839378
3910.36,0.101557
3910.55,0.123295
3910.75,0.152982
3910.94,0.19303
3911.15,0.250662
3911.36,0.327384
3911.56,0.427439
3911.79,0.569506
3912.04,0.76838
3912.33,1.05598
3912.65,1.46287
3913.2,2.3118
3913.84,3.301
3914.26,3.76057
3914.67,3.93839
3914.71,3.93933
3915.1,3.79852
3915.53,3.36156
3916.3,2.19158
3916.76,1.51101
3917.1,1.10549
3917.39,0.831084
3917.62,0.657632
3917.87,0.522979
3918.12,0.428648
3918.33,0.375108
3918.54,0.34296
3918.76,0.329347
3918.83,0.328581
3919.04,0.337095
3919.25,0.362003
3919.46,0.404913
3919.71,0.481271
3919.93,0.584507
3920.16,0.729793
3920.38,0.930913
3920.6,1.20535
3920.83,1.57401
3921.06,2.0765
3921.29,2.73097
3921.52,3.56344
3921.81,4.87954
3922.13,6.71962
3922.56,9.79978
3923.52,17.3268
3923.97,19.7799
3924.4,20.6188
3924.4,20.6188
3924.79,19.9253
3925.22,17.7287
3925.91,12.4803
3926.49,7.95842
3926.86,5.59605
3927.16,4.07083
3927.41,3.05383
3927.64,2.32689
3927.87,1.77384
3928.1,1.34291
3928.3,1.05269
3928.51,0.831849
3928.73,0.651992
3928.96,0.520704
3929.18,0.424952
3929.41,0.354749
3929.67,0.295181
3929.99,0.24526
3930.35,0.20581
3930.8,0.171856
3931.36,0.142678
3932.0,0.119809
3932.77,0.100938
3933.63,0.0869887
3934.62,0.077077
3935.62,0.0726566
3935.82,0.0724343
3936.46,0.0735717
3936.95,0.0771436
3937.44,0.0852033
3937.81,0.0972006
3938.05,0.110445
3938.27,0.127725
3938.5,0.155223
3938.71,0.191145
3938.93,0.241878
3939.11,0.303633
3939.3,0.385724
3939.49,0.493396
3939.67,0.632533
3939.89,0.838222
3940.1,1.10287
3940.34,1.48203
3940.6,1.98575
3940.93,2.81634
3941.39,4.21258
3942.18,6.8332
3942.64,7.92856
3943.05,8.32712
3943.1,8.33129
3943.49,8.04436
3943.87,7.2452
3944.48,5.34191
3945.11,3.27068
3945.47,2.28682
3945.76,1.64584
3946.02,1.20454
3946.25,0.892161
3946.45,0.689432
3946.66,0.518079
3946.84,0.404987
3947.02,0.317346
3947.2,0.250237
3947.38,0.199384
3947.57,0.159944
3947.76,0.130782
3947.94,0.109268
3948.18,0.09008
3948.41,0.0767804
3948.69,0.0658298
3949.05,0.0565613
3949.58,0.0481747
3950.27,0.0412789
3950.97,0.0367854
3951.98,0.0326597
3952.93,0.0305514
3953.72,0.0299238
3954.46,0.0306369
3955.0,0.0329399
3955.33,0.0362084
3955.6,0.0408113
3955.84,0.0472217
3956.07,0.0570218
3956.27,0.0692916
3956.48,0.0864796
3956.68,0.110184
3956.88,0.142308
3957.08,0.185036
3957.28,0.240738
3957.51,0.32079
3957.75,0.434465
3958.02,0.592565
3958.34,0.829113
3958.78,1.22984
3959.64,2.06295
3960.07,2.35267
3960.48,2.45817
3960.5,2.45835
3960.89,2.37277
3961.27,2.13366
3961.87,1.57963
3962.51,0.96133
3962.85,0.684786
3963.14,0.502794
3963.39,0.374934
3963.61,0.284922
3963.81,0.222525
3964.02,0.174476
3964.22,0.138391
3964.42,0.112011
3964.64,0.0920771
3964.84,0.0798708
3965.09,0.0709868
3965.29,0.0678788
3965.39,0.0674604
3965.6,0.0687386
3965.85,0.0744137
3966.1,0.0854851
3966.34,0.102347
3966.51,0.120995
3966.72,0.150161
3966.92,0.190881
3967.09,0.239827
3967.27,0.304121
3967.47,0.399494
3967.68,0.529632
3967.89,0.696172
3968.11,0.937733
3968.37,1.28393
3968.64,1.74484
3968.98,2.48732
3969.47,3.76879
3970.18,5.74906
3970.64,6.66353
3971.05,6.99636
3971.1,6.99972
3971.49,6.75055
3971.88,6.0801
3972.48,4.49693
3973.12,2.71868
3973.46,1.94516
3973.73,1.44516
3973.98,1.06362
3974.21,0.793649
3974.42,0.605267
3974.62,0.458436
3974.81,0.352332
3975.0,0.27115
3975.19,0.20992
3975.39,0.164301
3975.58,0.130647
3975.77,0.105998
3975.96,0.0880033
3976.19,0.0726851
3976.44,0.0611216
3976.76,0.0517103
3977.15,0.0446343
3977.66,0.0388319
3978.24,0.0346463
3978.86,0.0317688
3979.68,0.0293653
3980.91,0.0277694
3981.32,0.0276561
3982.36,0.0282329
3983.4,0.0301831
3984.4,0.0338514
3985.17,0.0386238
3985.78,0.0447216
3986.25,0.0519566
3986.64,0.0617734
3986.94,0.0735121
3987.2,0.0884452
3987.42,0.106101
3987.64,0.130544
3987.85,0.164351
3988.06,0.207254
3988.26,0.264483
3988.46,0.339903
3988.66,0.437894
3988.89,0.580064
3989.13,0.776085
3989.39,1.0531
3989.7,1.45535
3990.07,2.07048
3991.22,4.36002
3991.66,4.96656
3992.08,5.18669
3992.1,5.18721
3992.52,4.98778
3992.93,4.43659
3993.62,3.07922
3994.18,1.98595
3994.53,1.42098
3994.82,1.04183
3995.08,0.767516
3995.32,0.573633
3995.52,0.446364
3995.73,0.346636
3995.93,0.269779
3996.13,0.211397
3996.33,0.167586
3996.53,0.135011
3996.75,0.109233
3996.99,0.0893208
3997.26,0.0740426
3997.57,0.061844
3997.94,0.0526548
3998.45,0.044735
3999.03,0.0390691
3999.8,0.0341929
4000.57,0.0310071
4001.34,0.0288595
4002.88,0.0264892
4004.42,0.0257628
4005.98,0.0262609
4007.53,0.028048
4008.87,0.0311182
4009.76,0.0348011
4010.35,0.0392047
4010.8,0.0452315
4011.11,0.0525493
4011.39,0.0628058
4011.62,0.075034
4011.84,0.0924775
4012.03,0.113592
4012.23,0.141912
4012.42,0.179422
4012.62,0.228377
4012.82,0.294616
4013.04,0.384769
4013.29,0.51696
4013.57,0.707316
4013.87,0.96713
4014.32,1.43804
4015.21,2.47037
4015.64,2.82474
4016.06,2.96629
4016.1,2.96788
4016.52,2.85503
4016.97,2.5018
4018.07,1.29231
4018.37,1.02949
4018.61,0.863113
4018.86,0.75197
4019.05,0.707564
4019.17,0.697192
4019.41,0.720335
4019.61,0.785547
4019.84,0.913955
4020.11,1.1266
4020.46,1.49022
4021.55,2.89911
4021.99,3.2914
4022.4,3.42147
4022.82,3.28654
4023.28,2.86408
4024.44,1.33968
4024.8,0.954276
4025.1,0.699773
4025.35,0.531799
4025.59,0.40685
4025.81,0.322782
4026.03,0.259962
4026.25,0.212449
4026.5,0.177188
4026.76,0.155179
4027.06,0.140962
4027.36,0.13561
4027.46,0.135217
4027.86,0.138496
4028.46,0.15364
4029.07,0.179356
4029.55,0.210457
4029.93,0.245613
4030.25,0.289766
4030.53,0.343717
4030.8,0.416579
4031.04,0.505724
4031.27,0.62867
4031.51,0.798281
4031.74,1.03097
4031.98,1.34678
4032.19,1.72793
4032.43,2.287
4032.67,3.0106
4032.92,3.96858
4033.22,5.40519
4033.59,7.58162
4034.24,12.3422
4034.87,16.8032
4035.3,18.8143
4035.7,19.4654
4036.11,18.778
4036.56,16.6072
4037.32,11.1203
4037.84,7.38057
4038.22,5.19265
4038.53,3.76774
4038.78,2.85256
4039.03,2.14011
4039.26,1.65312
4039.48,1.28995
4039.71,0.996753
4039.95,0.781763
4040.18,0.625785
4040.42,0.513266
4040.66,0.43014
4040.96,0.358181
4041.32,0.301801
4041.74,0.260219
4042.23,0.230388
4042.86,0.206863
4043.62,0.191848
4044.39,0.186501
4045.25,0.189407
4046.34,0.205461
4047.2,0.229624
4048.1,0.26944
4048.87,0.320412
4049.5,0.382222
4050.07,0.461552
4050.53,0.554424
4050.89,0.659356
4051.26,0.80833
4051.6,1.00543
4051.9,1.26082
4052.18,1.5798
4052.43,1.97757
4052.71,2.56437
4052.99,3.34969
4053.26,4.3571
4053.55,5.6894
4053.9,7.77122
4054.33,10.9427
4055.38,20.0207
4055.83,22.9547
4056.26,24.3543
4056.4,24.4443
4056.81,23.6669
4057.21,21.4957
4057.88,16.0679
4058.59,10.0004
4058.98,7.23478
4059.32,5.34339
4059.59,4.12229
4059.87,3.15052
4060.15,2.41204
4060.43,1.86213
4060.7,1.47087
4060.97,1.18689
4061.23,0.976118
4061.56,0.785711
4061.9,0.648856
4062.3,0.531719
4062.81,0.430834
4063.32,0.359853
4063.96,0.295976
4064.72,0.241501
4065.66,0.194511
4066.73,0.157622
4067.8,0.13161
4069.07,0.109666
4070.6,0.0917041
4072.33,0.0786633
4073.7,0.0725864
4074.96,0.0704993
4075.95,0.072899
4076.46,0.0780724
